 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,769,2056,769,2056,1,1
2,0,255,255,255,457,2007,457,2007,1,1
3,0,255,255,255,709,1984,709,1984,1,1
4,0,255,255,255,1026,1808,1026,1808,1,1
5,0,255,255,255,1392,1726,1392,1726,1,1
6,0,255,255,255,1040,1724,1040,1724,1,1
7,0,255,255,255,996,1716,996,1716,1,1
8,0,255,255,255,343,1710,343,1710,1,1
9,0,255,255,255,871,1692,871,1692,1,1
10,0,255,255,255,1318,1691,1318,1691,1,1
11,0,255,255,255,451,1684,451,1684,1,1
12,0,255,255,255,892,1664,892,1664,1,1
13,0,255,255,255,1103,1661,1103,1661,1,1
14,0,255,255,255,440,1660,440,1660,1,1
15,0,255,255,255,1228,1647,1228,1647,1,1
16,0,255,255,255,1608,1646,1608,1646,1,1
17,0,255,255,255,1040,1639,1040,1639,1,1
18,0,255,255,255,1122,1629,1122,1629,1,1
19,0,255,255,255,1021,1626,1021,1626,1,1
20,0,255,255,255,253,1608,253,1608,1,1
21,0,255,255,255,1188,1598,1188,1598,1,1
22,0,255,255,255,781,1597,781,1597,1,1
23,0,255,255,255,1570,1595,1570,1595,1,1
24,0,255,255,255,731,1592,731,1592,1,1
25,0,255,255,255,1661,1582,1661,1582,1,1
26,0,255,255,255,618,1577,618,1577,1,1
27,0,255,255,255,994,1559,994,1559,1,1
28,0,255,255,255,1177,1558,1177,1558,1,1
29,0,255,255,255,1092,1540,1092,1540,1,1
30,0,255,255,255,1408,1539,1408,1539,1,1
31,0,255,255,255,1129,1528,1129,1528,1,1
32,0,255,255,255,974,1524,974,1524,1,1
33,0,255,255,255,1363,1523,1363,1523,1,1
34,0,255,255,255,1662,1522,1662,1522,1,1
35,0,255,255,255,1537,1521,1537,1521,1,1
36,0,255,255,255,1342,1516,1342,1516,1,1
37,0,255,255,255,674,1509,674,1509,1,1
38,0,255,255,255,1164,1503,1164,1503,1,1
39,0,255,255,255,1097,1496,1097,1496,1,1
40,0,255,255,255,1133,1494,1133,1494,1,1
41,0,255,255,255,1558,1491,1558,1491,1,1
42,0,255,255,255,1062,1486,1062,1486,1,1
43,0,255,255,255,861,1484,861,1484,1,1
44,0,255,255,255,1241,1483,1241,1483,1,1
45,0,255,255,255,1074,1471,1074,1471,1,1
46,0,255,255,255,733,1469,733,1469,1,1
47,0,255,255,255,1436,1464,1436,1464,1,1
48,0,255,255,255,1109,1462,1109,1462,1,1
49,0,255,255,255,1545,1459,1545,1459,1,1
50,0,255,255,255,1322,1453,1322,1453,1,1
51,0,255,255,255,1149,1452,1149,1452,1,1
52,0,255,255,255,1402,1450,1402,1450,1,1
53,0,255,255,255,1481,1446,1481,1446,1,1
54,0,255,255,255,929,1445,929,1445,1,1
55,0,255,255,255,1083,1441,1083,1441,1,1
56,0,255,255,255,1369,1440,1369,1440,1,1
57,0,255,255,255,1036,1440,1036,1440,1,1
58,0,255,255,255,1262,1436,1262,1436,1,1
59,0,255,255,255,1466,1427,1466,1427,1,1
60,0,255,255,255,1555,1425,1555,1425,1,1
61,0,255,255,255,1338,1425,1338,1425,1,1
62,0,255,255,255,833,1422,833,1422,1,1
63,0,255,255,255,1216,1420,1216,1420,1,1
64,0,255,255,255,971,1419,971,1419,1,1
65,0,255,255,255,1759,1411,1759,1411,1,1
66,0,255,255,255,1469,1411,1469,1411,1,1
67,0,255,255,255,1040,1410,1040,1410,1,1
68,0,255,255,255,1629,1405,1629,1405,1,1
69,0,255,255,255,938,1405,938,1405,1,1
70,0,255,255,255,1390,1399,1390,1399,1,1
71,0,255,255,255,905,1399,905,1399,1,1
72,0,255,255,255,1331,1395,1331,1395,1,1
73,0,255,255,255,874,1390,874,1390,1,1
74,0,255,255,255,1090,1386,1090,1386,1,1
75,0,255,255,255,1691,1374,1691,1374,1,1
76,0,255,255,255,1328,1370,1328,1370,1,1
77,0,255,255,255,1178,1370,1178,1370,1,1
78,0,255,255,255,1542,1363,1542,1363,1,1
79,0,255,255,255,1282,1361,1282,1361,1,1
80,0,255,255,255,749,1356,749,1356,1,1
81,0,255,255,255,1027,1352,1027,1352,1,1
82,0,255,255,255,1561,1351,1561,1351,1,1
83,0,255,255,255,1097,1350,1097,1350,1,1
84,0,255,255,255,1049,1349,1049,1349,1,1
85,0,255,255,255,854,1349,854,1349,1,1
86,0,255,255,255,1275,1347,1275,1347,1,1
87,0,255,255,255,902,1347,902,1347,1,1
88,0,255,255,255,1730,1344,1730,1344,1,1
89,0,255,255,255,1326,1341,1326,1341,1,1
90,0,255,255,255,1184,1339,1184,1339,1,1
91,0,255,255,255,1154,1336,1154,1336,1,1
92,0,255,255,255,1617,1334,1617,1334,1,1
93,0,255,255,255,795,1334,795,1334,1,1
94,0,255,255,255,1585,1333,1585,1333,1,1
95,0,255,255,255,901,1331,901,1331,1,1
96,0,255,255,255,1233,1329,1233,1329,1,1
97,0,255,255,255,1568,1327,1568,1327,1,1
98,0,255,255,255,1513,1324,1513,1324,1,1
99,0,255,255,255,1429,1324,1429,1324,1,1
100,0,255,255,255,750,1318,750,1318,1,1
101,0,255,255,255,1334,1312,1334,1312,1,1
102,0,255,255,255,1113,1311,1113,1311,1,1
103,0,255,255,255,1354,1309,1354,1309,1,1
104,0,255,255,255,1633,1308,1633,1308,1,1
105,0,255,255,255,794,1308,794,1308,1,1
106,0,255,255,255,1418,1305,1418,1305,1,1
107,0,255,255,255,1307,1305,1307,1305,1,1
108,0,255,255,255,1093,1305,1093,1305,1,1
109,0,255,255,255,1171,1304,1171,1304,1,1
110,0,255,255,255,1234,1303,1234,1303,1,1
111,0,255,255,255,1554,1301,1554,1301,1,1
112,0,255,255,255,1196,1298,1196,1298,1,1
113,0,255,255,255,1152,1294,1152,1294,1,1
114,0,255,255,255,1515,1293,1515,1293,1,1
115,0,255,255,255,1274,1293,1274,1293,1,1
116,0,255,255,255,681,1289,681,1289,1,1
117,0,255,255,255,879,1288,879,1288,1,1
118,0,255,255,255,1063,1287,1063,1287,1,1
119,0,255,255,255,1700,1286,1700,1286,1,1
120,0,255,255,255,1127,1286,1127,1286,1,1
121,0,255,255,255,1320,1284,1320,1284,1,1
122,0,255,255,255,1538,1282,1538,1282,1,1
123,0,255,255,255,1340,1282,1340,1282,1,1
124,0,255,255,255,1194,1281,1194,1281,1,1
125,0,255,255,255,778,1280,778,1280,1,1
126,0,255,255,255,1760,1278,1760,1278,1,1
127,0,255,255,255,1628,1278,1628,1278,1,1
128,0,255,255,255,1278,1278,1278,1278,1,1
129,0,255,255,255,1108,1278,1108,1278,1,1
130,0,255,255,255,1172,1274,1172,1274,1,1
131,0,255,255,255,880,1274,880,1274,1,1
132,0,255,255,255,1368,1273,1368,1273,1,1
133,0,255,255,255,1038,1273,1038,1273,1,1
134,0,255,255,255,1498,1271,1498,1271,1,1
135,0,255,255,255,1523,1270,1523,1270,1,1
136,0,255,255,255,1124,1268,1124,1268,1,1
137,0,255,255,255,1419,1265,1419,1265,1,1
138,0,255,255,255,1016,1262,1016,1262,1,1
139,0,255,255,255,1464,1261,1464,1261,1,1
140,0,255,255,255,1683,1255,1683,1255,1,1
141,0,255,255,255,931,1254,931,1254,1,1
142,0,255,255,255,648,1253,648,1253,1,1
143,0,255,255,255,1383,1251,1383,1251,1,1
144,0,255,255,255,1194,1251,1194,1251,1,1
145,0,255,255,255,1246,1249,1246,1249,1,1
146,0,255,255,255,1056,1248,1056,1248,1,1
147,0,255,255,255,1108,1243,1108,1243,1,1
148,0,255,255,255,1534,1242,1534,1242,1,1
149,0,255,255,255,1176,1242,1176,1242,1,1
150,0,255,255,255,1345,1240,1345,1240,1,1
151,0,255,255,255,1449,1239,1449,1239,1,1
152,0,255,255,255,902,1238,902,1238,1,1
153,0,255,255,255,1427,1237,1427,1237,1,1
154,0,255,255,255,1563,1235,1563,1235,1,1
155,0,255,255,255,700,1234,700,1234,1,1
156,0,255,255,255,643,1234,643,1234,1,1
157,0,255,255,255,1301,1232,1301,1232,1,1
158,0,255,255,255,718,1229,718,1229,1,1
159,0,255,255,255,1150,1228,1150,1228,1,1
160,0,255,255,255,1229,1227,1229,1227,1,1
161,0,255,255,255,1120,1226,1120,1226,1,1
162,0,255,255,255,1008,1225,1008,1225,1,1
163,0,255,255,255,1625,1224,1625,1224,1,1
164,0,255,255,255,1496,1224,1496,1224,1,1
165,0,255,255,255,753,1223,753,1223,1,1
166,0,255,255,255,1189,1221,1189,1221,1,1
167,0,255,255,255,1592,1220,1592,1220,1,1
168,0,255,255,255,1459,1218,1459,1218,1,1
169,0,255,255,255,1410,1218,1410,1218,1,1
170,0,255,255,255,1166,1218,1166,1218,1,1
171,0,255,255,255,1424,1216,1424,1216,1,1
172,0,255,255,255,915,1216,915,1216,1,1
173,0,255,255,255,1521,1213,1521,1213,1,1
174,0,255,255,255,1100,1212,1100,1212,1,1
175,0,255,255,255,519,1212,519,1212,1,1
176,0,255,255,255,1708,1211,1708,1211,1,1
177,0,255,255,255,1360,1211,1360,1211,1,1
178,0,255,255,255,1137,1211,1137,1211,1,1
179,0,255,255,255,1082,1211,1082,1211,1,1
180,0,255,255,255,1469,1206,1469,1206,1,1
181,0,255,255,255,973,1206,973,1206,1,1
182,0,255,255,255,996,1205,996,1205,1,1
183,0,255,255,255,1615,1200,1615,1200,1,1
184,0,255,255,255,907,1197,907,1197,1,1
185,0,255,255,255,1096,1196,1096,1196,1,1
186,0,255,255,255,932,1196,932,1196,1,1
187,0,255,255,255,1117,1195,1117,1195,1,1
188,0,255,255,255,1369,1193,1369,1193,1,1
189,0,255,255,255,788,1192,788,1192,1,1
190,0,255,255,255,962,1189,962,1189,1,1
191,0,255,255,255,1791,1188,1791,1188,1,1
192,0,255,255,255,1482,1187,1482,1187,1,1
193,0,255,255,255,1397,1186,1397,1186,1,1
194,0,255,255,255,1561,1185,1561,1185,1,1
195,0,255,255,255,1456,1183,1456,1183,1,1
196,0,255,255,255,858,1182,858,1182,1,1
197,0,255,255,255,1012,1181,1012,1181,1,1
198,0,255,255,255,872,1181,872,1181,1,1
199,0,255,255,255,1775,1180,1775,1180,1,1
200,0,255,255,255,1147,1180,1147,1180,1,1
201,0,255,255,255,1331,1179,1331,1179,1,1
202,0,255,255,255,843,1179,843,1179,1,1
203,0,255,255,255,1173,1178,1173,1178,1,1
204,0,255,255,255,1427,1176,1427,1176,1,1
205,0,255,255,255,902,1170,902,1170,1,1
206,0,255,255,255,1052,1168,1052,1168,1,1
207,0,255,255,255,920,1168,920,1168,1,1
208,0,255,255,255,767,1168,767,1168,1,1
209,0,255,255,255,1512,1167,1512,1167,1,1
210,0,255,255,255,1281,1167,1281,1167,1,1
211,0,255,255,255,1082,1167,1082,1167,1,1
212,0,255,255,255,1214,1165,1214,1165,1,1
213,0,255,255,255,1094,1163,1094,1163,1,1
214,0,255,255,255,1811,1162,1811,1162,1,1
215,0,255,255,255,966,1162,966,1162,1,1
216,0,255,255,255,1459,1160,1459,1160,1,1
217,0,255,255,255,989,1157,989,1157,1,1
218,0,255,255,255,1379,1156,1379,1156,1,1
219,0,255,255,255,1315,1154,1315,1154,1,1
220,0,255,255,255,893,1154,893,1154,1,1
221,0,255,255,255,1783,1152,1783,1152,1,1
222,0,255,255,255,1585,1151,1585,1151,1,1
223,0,255,255,255,1661,1150,1661,1150,1,1
224,0,255,255,255,1157,1148,1157,1148,1,1
225,0,255,255,255,1263,1147,1263,1147,1,1
226,0,255,255,255,1113,1147,1113,1147,1,1
227,0,255,255,255,1081,1146,1081,1146,1,1
228,0,255,255,255,1414,1142,1414,1142,1,1
229,0,255,255,255,1352,1141,1352,1141,1,1
230,0,255,255,255,1514,1140,1514,1140,1,1
231,0,255,255,255,1452,1140,1452,1140,1,1
232,0,255,255,255,1023,1139,1023,1139,1,1
233,0,255,255,255,1485,1135,1485,1135,1,1
234,0,255,255,255,754,1136,754,1136,1,1
235,0,255,255,255,911,1134,911,1134,1,1
