 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,2180,1638,2180,1638,1,1
2,0,255,255,255,1131,1565,1131,1565,1,1
3,0,255,255,255,2084,1522,2084,1522,1,1
4,0,255,255,255,1863,1474,1863,1474,1,1
5,0,255,255,255,2133,1468,2133,1468,1,1
6,0,255,255,255,2188,1443,2188,1443,1,1
7,0,255,255,255,1832,1422,1832,1422,1,1
8,0,255,255,255,1798,1417,1798,1417,1,1
9,0,255,255,255,1859,1398,1859,1398,1,1
10,0,255,255,255,1143,1392,1143,1392,1,1
11,0,255,255,255,1002,1388,1002,1388,1,1
12,0,255,255,255,1658,1383,1658,1383,1,1
13,0,255,255,255,987,1371,987,1371,1,1
14,0,255,255,255,1812,1366,1812,1366,1,1
15,0,255,255,255,2283,1364,2283,1364,1,1
16,0,255,255,255,1930,1363,1930,1363,1,1
17,0,255,255,255,1413,1360,1413,1360,1,1
18,0,255,255,255,1892,1357,1892,1357,1,1
19,0,255,255,255,1620,1355,1620,1355,1,1
20,0,255,255,255,1713,1350,1713,1350,1,1
21,0,255,255,255,1384,1346,1384,1346,1,1
22,0,255,255,255,911,1343,911,1343,1,1
23,0,255,255,255,1061,1338,1061,1338,1,1
24,0,255,255,255,1595,1324,1595,1324,1,1
25,0,255,255,255,1711,1323,1711,1323,1,1
26,0,255,255,255,1755,1322,1755,1322,1,1
27,0,255,255,255,1427,1314,1427,1314,1,1
28,0,255,255,255,1073,1312,1073,1312,1,1
29,0,255,255,255,998,1312,998,1312,1,1
30,0,255,255,255,1249,1307,1249,1307,1,1
31,0,255,255,255,1782,1305,1782,1305,1,1
32,0,255,255,255,1312,1301,1312,1301,1,1
33,0,255,255,255,2003,1300,2003,1300,1,1
34,0,255,255,255,1019,1296,1019,1296,1,1
35,0,255,255,255,2054,1295,2054,1295,1,1
36,0,255,255,255,1677,1293,1677,1293,1,1
37,0,255,255,255,1455,1292,1455,1292,1,1
38,0,255,255,255,1347,1291,1347,1291,1,1
