 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,364,1807,364,1807,1,1
2,0,255,255,255,283,1806,283,1806,1,1
3,0,255,255,255,431,1802,431,1802,1,1
4,0,255,255,255,389,1783,389,1783,1,1
5,0,255,255,255,279,1767,279,1767,1,1
6,0,255,255,255,440,1744,440,1744,1,1
7,0,255,255,255,173,1719,173,1719,1,1
8,0,255,255,255,325,1704,325,1704,1,1
9,0,255,255,255,486,1702,486,1702,1,1
10,0,255,255,255,410,1694,410,1694,1,1
11,0,255,255,255,536,1670,536,1670,1,1
12,0,255,255,255,479,1625,479,1625,1,1
13,0,255,255,255,611,1605,611,1605,1,1
14,0,255,255,255,750,1582,750,1582,1,1
15,0,255,255,255,634,1576,634,1576,1,1
16,0,255,255,255,2078,1560,2078,1560,1,1
17,0,255,255,255,620,1560,620,1560,1,1
18,0,255,255,255,728,1530,728,1530,1,1
19,0,255,255,255,849,1525,849,1525,1,1
20,0,255,255,255,528,1500,528,1500,1,1
21,0,255,255,255,2185,1483,2185,1483,1,1
22,0,255,255,255,877,1468,877,1468,1,1
23,0,255,255,255,683,1453,683,1453,1,1
24,0,255,255,255,453,1450,453,1450,1,1
25,0,255,255,255,718,1448,718,1448,1,1
26,0,255,255,255,2272,1444,2272,1444,1,1
27,0,255,255,255,772,1440,772,1440,1,1
28,0,255,255,255,675,1438,675,1438,1,1
29,0,255,255,255,708,1437,708,1437,1,1
30,0,255,255,255,641,1423,641,1423,1,1
31,0,255,255,255,668,1421,668,1421,1,1
32,0,255,255,255,2260,1417,2260,1417,1,1
33,0,255,255,255,691,1410,691,1410,1,1
34,0,255,255,255,819,1409,819,1409,1,1
35,0,255,255,255,766,1395,766,1395,1,1
36,0,255,255,255,631,1392,631,1392,1,1
37,0,255,255,255,781,1390,781,1390,1,1
38,0,255,255,255,438,1390,438,1390,1,1
39,0,255,255,255,686,1388,686,1388,1,1
40,0,255,255,255,2037,1386,2037,1386,1,1
41,0,255,255,255,753,1382,753,1382,1,1
42,0,255,255,255,546,1379,546,1379,1,1
43,0,255,255,255,2761,1372,2761,1372,1,1
44,0,255,255,255,678,1371,678,1371,1,1
45,0,255,255,255,653,1369,653,1369,1,1
46,0,255,255,255,803,1361,803,1361,1,1
