 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,1165,1504,1165,1504,1,1
2,0,255,255,255,981,1452,981,1452,1,1
3,0,255,255,255,713,1430,713,1430,1,1
4,0,255,255,255,734,1399,734,1399,1,1
5,0,255,255,255,882,1383,882,1383,1,1
6,0,255,255,255,810,1376,810,1376,1,1
7,0,255,255,255,1091,1371,1091,1371,1,1
8,0,255,255,255,662,1348,662,1348,1,1
9,0,255,255,255,2574,1346,2574,1346,1,1
10,0,255,255,255,717,1345,717,1345,1,1
11,0,255,255,255,2540,1341,2540,1341,1,1
12,0,255,255,255,2502,1333,2502,1333,1,1
13,0,255,255,255,2601,1331,2601,1331,1,1
14,0,255,255,255,2580,1330,2580,1330,1,1
15,0,255,255,255,964,1330,964,1330,1,1
16,0,255,255,255,829,1329,829,1329,1,1
17,0,255,255,255,848,1328,848,1328,1,1
18,0,255,255,255,911,1327,911,1327,1,1
19,0,255,255,255,743,1325,743,1325,1,1
20,0,255,255,255,644,1315,644,1315,1,1
21,0,255,255,255,763,1314,763,1314,1,1
22,0,255,255,255,828,1303,828,1303,1,1
23,0,255,255,255,792,1299,792,1299,1,1
24,0,255,255,255,775,1281,775,1281,1,1
25,0,255,255,255,2750,1280,2750,1280,1,1
26,0,255,255,255,840,1278,840,1278,1,1
27,0,255,255,255,4469,1275,4469,1275,1,1
28,0,255,255,255,2723,1275,2723,1275,1,1
29,0,255,255,255,738,1272,738,1272,1,1
30,0,255,255,255,4423,1270,4423,1270,1,1
31,0,255,255,255,2586,1268,2586,1268,1,1
32,0,255,255,255,826,1265,826,1265,1,1
33,0,255,255,255,811,1266,811,1266,1,1
34,0,255,255,255,874,1257,874,1257,1,1
35,0,255,255,255,2887,1252,2887,1252,1,1
36,0,255,255,255,795,1252,795,1252,1,1
37,0,255,255,255,726,1243,726,1243,1,1
38,0,255,255,255,606,1243,606,1243,1,1
39,0,255,255,255,1472,1240,1472,1240,1,1
40,0,255,255,255,4450,1239,4450,1239,1,1
41,0,255,255,255,808,1239,808,1239,1,1
42,0,255,255,255,2974,1230,2974,1230,1,1
43,0,255,255,255,843,1224,843,1224,1,1
44,0,255,255,255,230,1219,230,1219,1,1
45,0,255,255,255,791,1215,791,1215,1,1
46,0,255,255,255,1028,1212,1028,1212,1,1
47,0,255,255,255,750,1204,750,1204,1,1
48,0,255,255,255,737,1202,737,1202,1,1
49,0,255,255,255,2878,1202,2878,1202,1,1
50,0,255,255,255,517,1198,517,1198,1,1
51,0,255,255,255,2728,1188,2728,1188,1,1
52,0,255,255,255,258,1182,258,1182,1,1
53,0,255,255,255,781,1180,781,1180,1,1
54,0,255,255,255,1698,1178,1698,1178,1,1
55,0,255,255,255,2748,1172,2748,1172,1,1
56,0,255,255,255,2764,1162,2764,1162,1,1
57,0,255,255,255,2025,1162,2025,1162,1,1
58,0,255,255,255,384,1160,384,1160,1,1
59,0,255,255,255,2919,1159,2919,1159,1,1
60,0,255,255,255,972,1159,972,1159,1,1
61,0,255,255,255,661,1159,661,1159,1,1
62,0,255,255,255,3067,1150,3067,1150,1,1
63,0,255,255,255,544,1134,544,1134,1,1
64,0,255,255,255,3989,1123,3989,1123,1,1
65,0,255,255,255,496,1122,496,1122,1,1
66,0,255,255,255,1892,1120,1892,1120,1,1
67,0,255,255,255,4362,1118,4362,1118,1,1
68,0,255,255,255,3014,1116,3014,1116,1,1
69,0,255,255,255,4287,1114,4287,1114,1,1
70,0,255,255,255,109,1106,109,1106,1,1
71,0,255,255,255,2722,1103,2722,1103,1,1
72,0,255,255,255,743,1102,743,1102,1,1
73,0,255,255,255,4066,1100,4066,1100,1,1
74,0,255,255,255,4385,1096,4385,1096,1,1
75,0,255,255,255,583,1096,583,1096,1,1
76,0,255,255,255,252,1088,252,1088,1,1
77,0,255,255,255,221,1082,221,1082,1,1
78,0,255,255,255,129,1078,129,1078,1,1
79,0,255,255,255,1457,1072,1457,1072,1,1
80,0,255,255,255,600,1058,600,1058,1,1
81,0,255,255,255,2348,1055,2348,1055,1,1
82,0,255,255,255,692,1054,692,1054,1,1
83,0,255,255,255,4097,1049,4097,1049,1,1
84,0,255,255,255,2469,1046,2469,1046,1,1
85,0,255,255,255,228,1045,228,1045,1,1
86,0,255,255,255,3105,1032,3105,1032,1,1
87,0,255,255,255,687,1019,687,1019,1,1
88,0,255,255,255,143,1019,143,1019,1,1
89,0,255,255,255,4402,1016,4402,1016,1,1
90,0,255,255,255,2239,1010,2239,1010,1,1
91,0,255,255,255,3113,1000,3113,1000,1,1
92,0,255,255,255,2329,1000,2329,1000,1,1
93,0,255,255,255,82,997,82,997,1,1
94,0,255,255,255,621,996,621,996,1,1
95,0,255,255,255,4354,994,4354,994,1,1
96,0,255,255,255,1718,994,1718,994,1,1
97,0,255,255,255,4486,986,4486,986,1,1
98,0,255,255,255,3320,985,3320,985,1,1
99,0,255,255,255,3938,981,3938,981,1,1
100,0,255,255,255,4024,978,4024,978,1,1
101,0,255,255,255,3346,954,3346,954,1,1
102,0,255,255,255,2027,952,2027,952,1,1
103,0,255,255,255,680,950,680,950,1,1
