 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,632,2793,632,2793,1,1
2,0,255,255,255,824,2775,824,2775,1,1
3,0,255,255,255,634,2637,634,2637,1,1
4,0,255,255,255,987,2420,987,2420,1,1
5,0,255,255,255,289,2400,289,2400,1,1
6,0,255,255,255,1089,2371,1089,2371,1,1
7,0,255,255,255,589,2370,589,2370,1,1
8,0,255,255,255,759,2350,759,2350,1,1
9,0,255,255,255,347,2326,347,2326,1,1
10,0,255,255,255,786,2324,786,2324,1,1
11,0,255,255,255,652,2322,652,2322,1,1
12,0,255,255,255,255,2260,255,2260,1,1
13,0,255,255,255,827,2257,827,2257,1,1
14,0,255,255,255,799,2236,799,2236,1,1
15,0,255,255,255,539,2232,539,2232,1,1
16,0,255,255,255,368,2231,368,2231,1,1
17,0,255,255,255,888,2198,888,2198,1,1
18,0,255,255,255,2382,2178,2382,2178,1,1
19,0,255,255,255,1018,2148,1018,2148,1,1
20,0,255,255,255,606,2143,606,2143,1,1
21,0,255,255,255,908,2105,908,2105,1,1
22,0,255,255,255,1148,2104,1148,2104,1,1
23,0,255,255,255,718,2102,718,2102,1,1
24,0,255,255,255,686,2091,686,2091,1,1
25,0,255,255,255,2318,2049,2318,2049,1,1
26,0,255,255,255,2346,2047,2346,2047,1,1
27,0,255,255,255,703,2029,703,2029,1,1
28,0,255,255,255,2304,2009,2304,2009,1,1
29,0,255,255,255,512,1996,512,1996,1,1
30,0,255,255,255,2508,1993,2508,1993,1,1
31,0,255,255,255,1518,1986,1518,1986,1,1
32,0,255,255,255,1294,1960,1294,1960,1,1
33,0,255,255,255,515,1960,515,1960,1,1
34,0,255,255,255,1031,1956,1031,1956,1,1
35,0,255,255,255,1311,1951,1311,1951,1,1
36,0,255,255,255,2136,1950,2136,1950,1,1
37,0,255,255,255,2361,1940,2361,1940,1,1
38,0,255,255,255,1249,1940,1249,1940,1,1
39,0,255,255,255,1296,1932,1296,1932,1,1
40,0,255,255,255,803,1931,803,1931,1,1
41,0,255,255,255,1454,1927,1454,1927,1,1
42,0,255,255,255,1261,1915,1261,1915,1,1
43,0,255,255,255,2155,1914,2155,1914,1,1
44,0,255,255,255,2493,1909,2493,1909,1,1
45,0,255,255,255,1517,1909,1517,1909,1,1
46,0,255,255,255,2363,1906,2363,1906,1,1
47,0,255,255,255,798,1906,798,1906,1,1
48,0,255,255,255,2196,1900,2196,1900,1,1
49,0,255,255,255,2250,1897,2250,1897,1,1
50,0,255,255,255,1305,1893,1305,1893,1,1
51,0,255,255,255,1423,1892,1423,1892,1,1
52,0,255,255,255,1079,1891,1079,1891,1,1
53,0,255,255,255,709,1882,709,1882,1,1
54,0,255,255,255,1029,1868,1029,1868,1,1
55,0,255,255,255,1260,1867,1260,1867,1,1
56,0,255,255,255,1359,1862,1359,1862,1,1
57,0,255,255,255,609,1862,609,1862,1,1
58,0,255,255,255,1065,1852,1065,1852,1,1
59,0,255,255,255,1277,1850,1277,1850,1,1
60,0,255,255,255,1192,1843,1192,1843,1,1
61,0,255,255,255,937,1842,937,1842,1,1
62,0,255,255,255,1547,1838,1547,1838,1,1
63,0,255,255,255,2207,1837,2207,1837,1,1
64,0,255,255,255,1110,1837,1110,1837,1,1
65,0,255,255,255,2393,1834,2393,1834,1,1
66,0,255,255,255,1268,1834,1268,1834,1,1
67,0,255,255,255,1356,1833,1356,1833,1,1
68,0,255,255,255,1503,1832,1503,1832,1,1
69,0,255,255,255,1227,1832,1227,1832,1,1
70,0,255,255,255,1208,1831,1208,1831,1,1
71,0,255,255,255,2131,1830,2131,1830,1,1
72,0,255,255,255,1290,1830,1290,1830,1,1
73,0,255,255,255,669,1829,669,1829,1,1
74,0,255,255,255,1485,1828,1485,1828,1,1
75,0,255,255,255,1451,1827,1451,1827,1,1
76,0,255,255,255,1310,1827,1310,1827,1,1
77,0,255,255,255,1384,1826,1384,1826,1,1
78,0,255,255,255,1247,1818,1247,1818,1,1
79,0,255,255,255,1586,1815,1586,1815,1,1
80,0,255,255,255,1532,1814,1532,1814,1,1
81,0,255,255,255,1019,1809,1019,1809,1,1
82,0,255,255,255,900,1808,900,1808,1,1
83,0,255,255,255,1466,1806,1466,1806,1,1
84,0,255,255,255,1548,1804,1548,1804,1,1
85,0,255,255,255,1261,1801,1261,1801,1,1
