 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,486,2893,486,2893,1,1
2,0,255,255,255,2701,2043,2701,2043,1,1
3,0,255,255,255,2329,1983,2329,1983,1,1
4,0,255,255,255,2941,1961,2941,1961,1,1
5,0,255,255,255,2520,1960,2520,1960,1,1
6,0,255,255,255,1402,1959,1402,1959,1,1
7,0,255,255,255,1371,1954,1371,1954,1,1
8,0,255,255,255,1731,1939,1731,1939,1,1
9,0,255,255,255,1969,1900,1969,1900,1,1
10,0,255,255,255,2306,1862,2306,1862,1,1
11,0,255,255,255,1556,1859,1556,1859,1,1
12,0,255,255,255,1613,1844,1613,1844,1,1
13,0,255,255,255,1244,1842,1244,1842,1,1
14,0,255,255,255,1380,1839,1380,1839,1,1
15,0,255,255,255,1236,1822,1236,1822,1,1
16,0,255,255,255,1268,1815,1268,1815,1,1
17,0,255,255,255,2713,1804,2713,1804,1,1
18,0,255,255,255,2345,1802,2345,1802,1,1
19,0,255,255,255,1778,1782,1778,1782,1,1
20,0,255,255,255,1249,1776,1249,1776,1,1
21,0,255,255,255,2323,1766,2323,1766,1,1
22,0,255,255,255,1034,1756,1034,1756,1,1
23,0,255,255,255,2056,1752,2056,1752,1,1
24,0,255,255,255,1704,1752,1704,1752,1,1
25,0,255,255,255,2598,1751,2598,1751,1,1
26,0,255,255,255,1774,1750,1774,1750,1,1
27,0,255,255,255,2387,1741,2387,1741,1,1
28,0,255,255,255,1726,1728,1726,1728,1,1
29,0,255,255,255,2607,1716,2607,1716,1,1
30,0,255,255,255,2393,1715,2393,1715,1,1
31,0,255,255,255,2337,1653,2337,1653,1,1
32,0,255,255,255,890,1653,890,1653,1,1
33,0,255,255,255,2256,1646,2256,1646,1,1
34,0,255,255,255,1469,1641,1469,1641,1,1
35,0,255,255,255,1953,1640,1953,1640,1,1
36,0,255,255,255,1252,1606,1252,1606,1,1
37,0,255,255,255,1738,1598,1738,1598,1,1
38,0,255,255,255,1599,1594,1599,1594,1,1
39,0,255,255,255,1577,1594,1577,1594,1,1
40,0,255,255,255,1566,1585,1566,1585,1,1
41,0,255,255,255,1539,1577,1539,1577,1,1
42,0,255,255,255,1607,1575,1607,1575,1,1
43,0,255,255,255,2205,1564,2205,1564,1,1
44,0,255,255,255,2044,1555,2044,1555,1,1
45,0,255,255,255,1898,1543,1898,1543,1,1
46,0,255,255,255,2302,1540,2302,1540,1,1
47,0,255,255,255,2086,1534,2086,1534,1,1
48,0,255,255,255,1998,1534,1998,1534,1,1
49,0,255,255,255,1219,1532,1219,1532,1,1
50,0,255,255,255,1380,1514,1380,1514,1,1
51,0,255,255,255,2360,1502,2360,1502,1,1
52,0,255,255,255,1068,1498,1068,1498,1,1
53,0,255,255,255,2294,1494,2294,1494,1,1
54,0,255,255,255,1712,1487,1712,1487,1,1
55,0,255,255,255,1266,1484,1266,1484,1,1
56,0,255,255,255,1383,1480,1383,1480,1,1
57,0,255,255,255,1161,1462,1161,1462,1,1
58,0,255,255,255,1671,1447,1671,1447,1,1
59,0,255,255,255,1591,1446,1591,1446,1,1
60,0,255,255,255,2032,1443,2032,1443,1,1
61,0,255,255,255,1193,1443,1193,1443,1,1
62,0,255,255,255,1163,1443,1163,1443,1,1
63,0,255,255,255,1767,1442,1767,1442,1,1
64,0,255,255,255,1495,1441,1495,1441,1,1
65,0,255,255,255,1957,1440,1957,1440,1,1
66,0,255,255,255,1589,1429,1589,1429,1,1
67,0,255,255,255,1683,1424,1683,1424,1,1
68,0,255,255,255,1171,1422,1171,1422,1,1
69,0,255,255,255,1194,1414,1194,1414,1,1
70,0,255,255,255,1961,1413,1961,1413,1,1
71,0,255,255,255,1861,1408,1861,1408,1,1
72,0,255,255,255,1807,1407,1807,1407,1,1
73,0,255,255,255,1895,1405,1895,1405,1,1
74,0,255,255,255,1163,1395,1163,1395,1,1
75,0,255,255,255,946,1384,946,1384,1,1
76,0,255,255,255,1873,1373,1873,1373,1,1
77,0,255,255,255,1248,1373,1248,1373,1,1
78,0,255,255,255,1378,1372,1378,1372,1,1
79,0,255,255,255,1998,1368,1998,1368,1,1
80,0,255,255,255,1843,1367,1843,1367,1,1
81,0,255,255,255,1572,1366,1572,1366,1,1
82,0,255,255,255,2192,1359,2192,1359,1,1
83,0,255,255,255,1276,1358,1276,1358,1,1
84,0,255,255,255,1339,1357,1339,1357,1,1
85,0,255,255,255,1593,1355,1593,1355,1,1
86,0,255,255,255,1616,1354,1616,1354,1,1
87,0,255,255,255,1362,1353,1362,1353,1,1
88,0,255,255,255,1997,1350,1997,1350,1,1
89,0,255,255,255,1198,1347,1198,1347,1,1
90,0,255,255,255,2125,1344,2125,1344,1,1
91,0,255,255,255,1721,1341,1721,1341,1,1
92,0,255,255,255,1667,1339,1667,1339,1,1
93,0,255,255,255,1866,1334,1866,1334,1,1
94,0,255,255,255,1288,1334,1288,1334,1,1
95,0,255,255,255,880,1325,880,1325,1,1
96,0,255,255,255,1675,1321,1675,1321,1,1
97,0,255,255,255,1632,1320,1632,1320,1,1
98,0,255,255,255,1460,1320,1460,1320,1,1
99,0,255,255,255,689,1319,689,1319,1,1
100,0,255,255,255,1816,1318,1816,1318,1,1
101,0,255,255,255,1442,1314,1442,1314,1,1
102,0,255,255,255,1762,1311,1762,1311,1,1
103,0,255,255,255,1489,1311,1489,1311,1,1
104,0,255,255,255,1839,1310,1839,1310,1,1
105,0,255,255,255,1333,1310,1333,1310,1,1
106,0,255,255,255,1264,1307,1264,1307,1,1
107,0,255,255,255,993,1306,993,1306,1,1
108,0,255,255,255,663,1306,663,1306,1,1
109,0,255,255,255,1044,1303,1044,1303,1,1
110,0,255,255,255,1135,1299,1135,1299,1,1
111,0,255,255,255,957,1299,957,1299,1,1
112,0,255,255,255,1290,1298,1290,1298,1,1
113,0,255,255,255,1542,1294,1542,1294,1,1
114,0,255,255,255,1383,1293,1383,1293,1,1
115,0,255,255,255,2282,1291,2282,1291,1,1
116,0,255,255,255,2329,1288,2329,1288,1,1
117,0,255,255,255,1670,1287,1670,1287,1,1
118,0,255,255,255,1327,1287,1327,1287,1,1
119,0,255,255,255,1602,1286,1602,1286,1,1
120,0,255,255,255,1431,1285,1431,1285,1,1
121,0,255,255,255,1506,1284,1506,1284,1,1
122,0,255,255,255,1153,1280,1153,1280,1,1
123,0,255,255,255,1362,1279,1362,1279,1,1
124,0,255,255,255,1740,1278,1740,1278,1,1
125,0,255,255,255,1398,1277,1398,1277,1,1
126,0,255,255,255,2215,1276,2215,1276,1,1
127,0,255,255,255,1538,1276,1538,1276,1,1
128,0,255,255,255,1765,1275,1765,1275,1,1
129,0,255,255,255,1117,1275,1117,1275,1,1
130,0,255,255,255,2240,1272,2240,1272,1,1
131,0,255,255,255,1951,1270,1951,1270,1,1
132,0,255,255,255,1315,1270,1315,1270,1,1
133,0,255,255,255,1286,1270,1286,1270,1,1
134,0,255,255,255,1778,1266,1778,1266,1,1
135,0,255,255,255,1476,1268,1476,1268,1,1
136,0,255,255,255,1569,1267,1569,1267,1,1
137,0,255,255,255,1601,1265,1601,1265,1,1
138,0,255,255,255,1497,1263,1497,1263,1,1
139,0,255,255,255,1414,1262,1414,1262,1,1
140,0,255,255,255,1928,1261,1928,1261,1,1
141,0,255,255,255,1816,1261,1816,1261,1,1
142,0,255,255,255,1085,1261,1085,1261,1,1
143,0,255,255,255,1619,1260,1619,1260,1,1
144,0,255,255,255,1394,1259,1394,1259,1,1
145,0,255,255,255,1783,1258,1783,1258,1,1
146,0,255,255,255,1591,1257,1591,1257,1,1
147,0,255,255,255,1243,1256,1243,1256,1,1
148,0,255,255,255,1706,1252,1706,1252,1,1
149,0,255,255,255,1686,1252,1686,1252,1,1
150,0,255,255,255,1345,1252,1345,1252,1,1
151,0,255,255,255,1312,1252,1312,1252,1,1
152,0,255,255,255,1620,1251,1620,1251,1,1
153,0,255,255,255,1115,1250,1115,1250,1,1
154,0,255,255,255,1659,1249,1659,1249,1,1
155,0,255,255,255,1448,1249,1448,1249,1,1
156,0,255,255,255,1040,1247,1040,1247,1,1
157,0,255,255,255,1504,1246,1504,1246,1,1
158,0,255,255,255,1900,1245,1900,1245,1,1
159,0,255,255,255,1542,1245,1542,1245,1,1
160,0,255,255,255,1482,1245,1482,1245,1,1
161,0,255,255,255,1720,1244,1720,1244,1,1
162,0,255,255,255,1878,1243,1878,1243,1,1
163,0,255,255,255,1748,1243,1748,1243,1,1
164,0,255,255,255,1596,1241,1596,1241,1,1
165,0,255,255,255,1283,1240,1283,1240,1,1
166,0,255,255,255,1405,1234,1405,1234,1,1
167,0,255,255,255,2109,1233,2109,1233,1,1
168,0,255,255,255,1645,1233,1645,1233,1,1
169,0,255,255,255,1524,1233,1524,1233,1,1
170,0,255,255,255,1450,1233,1450,1233,1,1
171,0,255,255,255,1388,1233,1388,1233,1,1
172,0,255,255,255,1821,1231,1821,1231,1,1
173,0,255,255,255,1563,1231,1563,1231,1,1
174,0,255,255,255,2617,1228,2617,1228,1,1
175,0,255,255,255,1305,1228,1305,1228,1,1
176,0,255,255,255,2447,1227,2447,1227,1,1
177,0,255,255,255,1841,1227,1841,1227,1,1
178,0,255,255,255,1434,1226,1434,1226,1,1
179,0,255,255,255,587,1226,587,1226,1,1
180,0,255,255,255,1581,1225,1581,1225,1,1
181,0,255,255,255,1493,1221,1493,1221,1,1
182,0,255,255,255,1923,1220,1923,1220,1,1
183,0,255,255,255,1704,1220,1704,1220,1,1
184,0,255,255,255,1958,1219,1958,1219,1,1
185,0,255,255,255,1008,1217,1008,1217,1,1
186,0,255,255,255,1857,1216,1857,1216,1,1
187,0,255,255,255,1667,1216,1667,1216,1,1
188,0,255,255,255,1513,1216,1513,1216,1,1
189,0,255,255,255,1333,1216,1333,1216,1,1
190,0,255,255,255,1682,1213,1682,1213,1,1
191,0,255,255,255,2038,1211,2038,1211,1,1
192,0,255,255,255,1454,1210,1454,1210,1,1
193,0,255,255,255,1426,1209,1426,1209,1,1
194,0,255,255,255,1288,1209,1288,1209,1,1
195,0,255,255,255,2356,1206,2356,1206,1,1
196,0,255,255,255,1091,1206,1091,1206,1,1
197,0,255,255,255,1604,1205,1604,1205,1,1
198,0,255,255,255,1976,1204,1976,1204,1,1
199,0,255,255,255,1699,1202,1699,1202,1,1
200,0,255,255,255,1253,1202,1253,1202,1,1
201,0,255,255,255,1714,1201,1714,1201,1,1
202,0,255,255,255,1486,1201,1486,1201,1,1
203,0,255,255,255,1309,1199,1309,1199,1,1
204,0,255,255,255,1504,1198,1504,1198,1,1
205,0,255,255,255,1381,1198,1381,1198,1,1
206,0,255,255,255,1618,1197,1618,1197,1,1
207,0,255,255,255,1342,1196,1342,1196,1,1
208,0,255,255,255,1405,1195,1405,1195,1,1
209,0,255,255,255,1636,1193,1636,1193,1,1
210,0,255,255,255,1540,1193,1540,1193,1,1
211,0,255,255,255,1445,1192,1445,1192,1,1
212,0,255,255,255,1355,1190,1355,1190,1,1
213,0,255,255,255,1395,1189,1395,1189,1,1
214,0,255,255,255,2141,1190,2141,1190,1,1
215,0,255,255,255,1460,1190,1460,1190,1,1
216,0,255,255,255,1478,1189,1478,1189,1,1
217,0,255,255,255,1426,1189,1426,1189,1,1
218,0,255,255,255,1203,1189,1203,1189,1,1
219,0,255,255,255,1679,1186,1679,1186,1,1
220,0,255,255,255,1057,1186,1057,1186,1,1
221,0,255,255,255,1717,1183,1717,1183,1,1
222,0,255,255,255,1524,1184,1524,1184,1,1
223,0,255,255,255,1456,1182,1456,1182,1,1
224,0,255,255,255,1157,1184,1157,1184,1,1
225,0,255,255,255,1301,1183,1301,1183,1,1
226,0,255,255,255,1728,1182,1728,1182,1,1
227,0,255,255,255,1404,1182,1404,1182,1,1
228,0,255,255,255,2668,1180,2668,1180,1,1
229,0,255,255,255,2464,1177,2464,1177,1,1
230,0,255,255,255,1381,1177,1381,1177,1,1
231,0,255,255,255,1360,1177,1360,1177,1,1
232,0,255,255,255,1849,1175,1849,1175,1,1
233,0,255,255,255,1791,1175,1791,1175,1,1
234,0,255,255,255,1698,1175,1698,1175,1,1
235,0,255,255,255,1960,1172,1960,1172,1,1
236,0,255,255,255,1874,1172,1874,1172,1,1
237,0,255,255,255,1437,1171,1437,1171,1,1
238,0,255,255,255,2213,1170,2213,1170,1,1
239,0,255,255,255,1757,1170,1757,1170,1,1
240,0,255,255,255,1484,1170,1484,1170,1,1
241,0,255,255,255,1416,1170,1416,1170,1,1
242,0,255,255,255,919,1170,919,1170,1,1
243,0,255,255,255,1806,1169,1806,1169,1,1
244,0,255,255,255,2377,1166,2377,1166,1,1
245,0,255,255,255,1520,1166,1520,1166,1,1
246,0,255,255,255,1565,1164,1565,1164,1,1
247,0,255,255,255,1168,1164,1168,1164,1,1
248,0,255,255,255,1770,1160,1770,1160,1,1
249,0,255,255,255,2413,1161,2413,1161,1,1
250,0,255,255,255,1022,1161,1022,1161,1,1
251,0,255,255,255,1619,1160,1619,1160,1,1
252,0,255,255,255,1601,1158,1601,1158,1,1
253,0,255,255,255,1331,1160,1331,1160,1,1
254,0,255,255,255,1316,1160,1316,1160,1,1
255,0,255,255,255,801,1160,801,1160,1,1
256,0,255,255,255,2301,1159,2301,1159,1,1
257,0,255,255,255,1361,1159,1361,1159,1,1
258,0,255,255,255,777,1157,777,1157,1,1
259,0,255,255,255,1641,1156,1641,1156,1,1
260,0,255,255,255,1547,1156,1547,1156,1,1
261,0,255,255,255,1712,1153,1712,1153,1,1
262,0,255,255,255,1459,1153,1459,1153,1,1
263,0,255,255,255,1439,1153,1439,1153,1,1
264,0,255,255,255,1729,1152,1729,1152,1,1
265,0,255,255,255,1497,1152,1497,1152,1,1
266,0,255,255,255,1296,1151,1296,1151,1,1
267,0,255,255,255,1005,1150,1005,1150,1,1
268,0,255,255,255,1599,1149,1599,1149,1,1
269,0,255,255,255,1240,1147,1240,1147,1,1
270,0,255,255,255,1575,1144,1575,1144,1,1
271,0,255,255,255,1566,1146,1566,1146,1,1
272,0,255,255,255,1491,1144,1491,1144,1,1
273,0,255,255,255,1937,1145,1937,1145,1,1
274,0,255,255,255,1477,1145,1477,1145,1,1
275,0,255,255,255,1963,1144,1963,1144,1,1
276,0,255,255,255,1626,1144,1626,1144,1,1
277,0,255,255,255,1082,1144,1082,1144,1,1
278,0,255,255,255,1140,1142,1140,1142,1,1
279,0,255,255,255,1405,1141,1405,1141,1,1
280,0,255,255,255,1368,1141,1368,1141,1,1
281,0,255,255,255,1531,1140,1531,1140,1,1
282,0,255,255,255,2041,1138,2041,1138,1,1
283,0,255,255,255,1697,1137,1697,1137,1,1
284,0,255,255,255,1424,1137,1424,1137,1,1
285,0,255,255,255,1822,1136,1822,1136,1,1
286,0,255,255,255,1352,1136,1352,1136,1,1
287,0,255,255,255,1314,1136,1314,1136,1,1
288,0,255,255,255,1610,1134,1610,1134,1,1
289,0,255,255,255,2561,1132,2561,1132,1,1
290,0,255,255,255,1526,1130,1526,1130,1,1
291,0,255,255,255,1515,1132,1515,1132,1,1
292,0,255,255,255,1472,1132,1472,1132,1,1
293,0,255,255,255,1660,1131,1660,1131,1,1
294,0,255,255,255,1640,1130,1640,1130,1,1
295,0,255,255,255,1624,1130,1624,1130,1,1
296,0,255,255,255,1549,1130,1549,1130,1,1
297,0,255,255,255,1945,1128,1945,1128,1,1
