 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,130,2358,130,2358,1,1
2,0,255,255,255,486,2235,486,2235,1,1
3,0,255,255,255,730,2170,730,2170,1,1
4,0,255,255,255,720,2161,720,2161,1,1
5,0,255,255,255,715,2140,715,2140,1,1
6,0,255,255,255,689,2099,689,2099,1,1
7,0,255,255,255,789,2061,789,2061,1,1
8,0,255,255,255,814,2024,814,2024,1,1
9,0,255,255,255,740,2011,740,2011,1,1
10,0,255,255,255,831,1955,831,1955,1,1
11,0,255,255,255,646,1934,646,1934,1,1
12,0,255,255,255,396,1924,396,1924,1,1
13,0,255,255,255,824,1917,824,1917,1,1
14,0,255,255,255,461,1913,461,1913,1,1
15,0,255,255,255,709,1874,709,1874,1,1
16,0,255,255,255,570,1860,570,1860,1,1
17,0,255,255,255,509,1856,509,1856,1,1
18,0,255,255,255,538,1820,538,1820,1,1
19,0,255,255,255,861,1803,861,1803,1,1
20,0,255,255,255,837,1794,837,1794,1,1
21,0,255,255,255,374,1788,374,1788,1,1
22,0,255,255,255,423,1787,423,1787,1,1
23,0,255,255,255,553,1783,553,1783,1,1
24,0,255,255,255,1750,1770,1750,1770,1,1
25,0,255,255,255,421,1757,421,1757,1,1
26,0,255,255,255,378,1748,378,1748,1,1
27,0,255,255,255,1734,1744,1734,1744,1,1
28,0,255,255,255,531,1744,531,1744,1,1
29,0,255,255,255,1501,1740,1501,1740,1,1
30,0,255,255,255,917,1737,917,1737,1,1
31,0,255,255,255,2035,1734,2035,1734,1,1
32,0,255,255,255,694,1734,694,1734,1,1
33,0,255,255,255,855,1718,855,1718,1,1
34,0,255,255,255,883,1714,883,1714,1,1
35,0,255,255,255,693,1709,693,1709,1,1
36,0,255,255,255,632,1707,632,1707,1,1
37,0,255,255,255,221,1702,221,1702,1,1
38,0,255,255,255,672,1693,672,1693,1,1
39,0,255,255,255,551,1687,551,1687,1,1
40,0,255,255,255,422,1686,422,1686,1,1
41,0,255,255,255,778,1685,778,1685,1,1
42,0,255,255,255,537,1675,537,1675,1,1
43,0,255,255,255,451,1675,451,1675,1,1
44,0,255,255,255,561,1674,561,1674,1,1
45,0,255,255,255,316,1668,316,1668,1,1
46,0,255,255,255,1551,1669,1551,1669,1,1
47,0,255,255,255,1874,1668,1874,1668,1,1
48,0,255,255,255,919,1661,919,1661,1,1
49,0,255,255,255,374,1661,374,1661,1,1
50,0,255,255,255,827,1658,827,1658,1,1
51,0,255,255,255,668,1658,668,1658,1,1
52,0,255,255,255,957,1655,957,1655,1,1
53,0,255,255,255,747,1655,747,1655,1,1
54,0,255,255,255,516,1651,516,1651,1,1
55,0,255,255,255,397,1635,397,1635,1,1
56,0,255,255,255,880,1632,880,1632,1,1
57,0,255,255,255,2098,1630,2098,1630,1,1
58,0,255,255,255,707,1629,707,1629,1,1
59,0,255,255,255,1713,1626,1713,1626,1,1
60,0,255,255,255,612,1626,612,1626,1,1
