 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,2212,1794,2212,1794,1,1
2,0,255,255,255,2150,1789,2150,1789,1,1
3,0,255,255,255,2205,1783,2205,1783,1,1
4,0,255,255,255,2199,1745,2199,1745,1,1
5,0,255,255,255,2044,1689,2044,1689,1,1
6,0,255,255,255,1966,1633,1966,1633,1,1
7,0,255,255,255,1679,1583,1679,1583,1,1
8,0,255,255,255,1649,1576,1649,1576,1,1
9,0,255,255,255,1806,1571,1806,1571,1,1
10,0,255,255,255,1783,1548,1783,1548,1,1
11,0,255,255,255,1817,1521,1817,1521,1,1
12,0,255,255,255,1430,1510,1430,1510,1,1
13,0,255,255,255,1350,1506,1350,1506,1,1
14,0,255,255,255,1289,1487,1289,1487,1,1
15,0,255,255,255,2320,1462,2320,1462,1,1
16,0,255,255,255,1542,1453,1542,1453,1,1
17,0,255,255,255,1790,1417,1790,1417,1,1
18,0,255,255,255,1022,1407,1022,1407,1,1
19,0,255,255,255,1809,1401,1809,1401,1,1
20,0,255,255,255,1522,1397,1522,1397,1,1
21,0,255,255,255,1158,1397,1158,1397,1,1
22,0,255,255,255,859,1391,859,1391,1,1
23,0,255,255,255,1239,1387,1239,1387,1,1
24,0,255,255,255,2208,1377,2208,1377,1,1
25,0,255,255,255,1794,1360,1794,1360,1,1
26,0,255,255,255,1532,1345,1532,1345,1,1
27,0,255,255,255,1734,1339,1734,1339,1,1
28,0,255,255,255,1326,1326,1326,1326,1,1
29,0,255,255,255,878,1321,878,1321,1,1
30,0,255,255,255,738,1319,738,1319,1,1
31,0,255,255,255,2448,1318,2448,1318,1,1
32,0,255,255,255,2019,1312,2019,1312,1,1
33,0,255,255,255,1876,1311,1876,1311,1,1
34,0,255,255,255,1017,1304,1017,1304,1,1
35,0,255,255,255,799,1291,799,1291,1,1
36,0,255,255,255,1158,1290,1158,1290,1,1
37,0,255,255,255,1461,1287,1461,1287,1,1
38,0,255,255,255,1945,1282,1945,1282,1,1
39,0,255,255,255,1798,1280,1798,1280,1,1
40,0,255,255,255,1432,1278,1432,1278,1,1
41,0,255,255,255,1771,1276,1771,1276,1,1
42,0,255,255,255,836,1271,836,1271,1,1
43,0,255,255,255,813,1269,813,1269,1,1
44,0,255,255,255,1065,1267,1065,1267,1,1
45,0,255,255,255,284,1263,284,1263,1,1
46,0,255,255,255,761,1262,761,1262,1,1
47,0,255,255,255,2280,1260,2280,1260,1,1
48,0,255,255,255,1866,1259,1866,1259,1,1
49,0,255,255,255,609,1255,609,1255,1,1
50,0,255,255,255,1356,1252,1356,1252,1,1
51,0,255,255,255,683,1249,683,1249,1,1
52,0,255,255,255,814,1248,814,1248,1,1
53,0,255,255,255,355,1247,355,1247,1,1
54,0,255,255,255,1327,1243,1327,1243,1,1
55,0,255,255,255,785,1241,785,1241,1,1
56,0,255,255,255,1981,1239,1981,1239,1,1
57,0,255,255,255,728,1234,728,1234,1,1
58,0,255,255,255,463,1233,463,1233,1,1
59,0,255,255,255,1367,1228,1367,1228,1,1
60,0,255,255,255,2247,1222,2247,1222,1,1
61,0,255,255,255,1646,1219,1646,1219,1,1
62,0,255,255,255,1967,1213,1967,1213,1,1
63,0,255,255,255,1702,1206,1702,1206,1,1
64,0,255,255,255,531,1204,531,1204,1,1
65,0,255,255,255,821,1202,821,1202,1,1
66,0,255,255,255,1052,1201,1052,1201,1,1
67,0,255,255,255,1873,1191,1873,1191,1,1
68,0,255,255,255,1095,1190,1095,1190,1,1
69,0,255,255,255,975,1190,975,1190,1,1
70,0,255,255,255,1757,1189,1757,1189,1,1
71,0,255,255,255,1939,1187,1939,1187,1,1
72,0,255,255,255,1963,1181,1963,1181,1,1
73,0,255,255,255,1670,1179,1670,1179,1,1
74,0,255,255,255,1773,1176,1773,1176,1,1
75,0,255,255,255,2098,1172,2098,1172,1,1
76,0,255,255,255,501,1171,501,1171,1,1
77,0,255,255,255,764,1169,764,1169,1,1
78,0,255,255,255,1522,1166,1522,1166,1,1
79,0,255,255,255,1043,1163,1043,1163,1,1
80,0,255,255,255,1130,1162,1130,1162,1,1
81,0,255,255,255,1966,1159,1966,1159,1,1
82,0,255,255,255,785,1158,785,1158,1,1
83,0,255,255,255,1891,1157,1891,1157,1,1
84,0,255,255,255,1731,1155,1731,1155,1,1
85,0,255,255,255,904,1154,904,1154,1,1
86,0,255,255,255,2282,1152,2282,1152,1,1
87,0,255,255,255,1282,1152,1282,1152,1,1
88,0,255,255,255,1811,1150,1811,1150,1,1
89,0,255,255,255,1312,1147,1312,1147,1,1
