 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,1629,2306,1629,2306,1,1
2,0,255,255,255,3506,2138,3506,2138,1,1
3,0,255,255,255,441,2090,441,2090,1,1
4,0,255,255,255,3509,2085,3509,2085,1,1
5,0,255,255,255,404,2073,404,2073,1,1
6,0,255,255,255,1473,2046,1473,2046,1,1
7,0,255,255,255,499,2019,499,2019,1,1
8,0,255,255,255,1668,1991,1668,1991,1,1
9,0,255,255,255,3646,1977,3646,1977,1,1
10,0,255,255,255,3724,1948,3724,1948,1,1
11,0,255,255,255,587,1937,587,1937,1,1
12,0,255,255,255,1622,1932,1622,1932,1,1
13,0,255,255,255,1742,1929,1742,1929,1,1
14,0,255,255,255,3570,1915,3570,1915,1,1
15,0,255,255,255,567,1910,567,1910,1,1
16,0,255,255,255,503,1883,503,1883,1,1
17,0,255,255,255,3537,1853,3537,1853,1,1
18,0,255,255,255,1682,1851,1682,1851,1,1
19,0,255,255,255,1660,1845,1660,1845,1,1
20,0,255,255,255,2329,1819,2329,1819,1,1
21,0,255,255,255,3231,1815,3231,1815,1,1
22,0,255,255,255,3402,1814,3402,1814,1,1
23,0,255,255,255,2912,1808,2912,1808,1,1
24,0,255,255,255,1550,1783,1550,1783,1,1
25,0,255,255,255,3625,1760,3625,1760,1,1
26,0,255,255,255,2800,1752,2800,1752,1,1
27,0,255,255,255,2620,1713,2620,1713,1,1
28,0,255,255,255,2298,1710,2298,1710,1,1
29,0,255,255,255,2428,1695,2428,1695,1,1
30,0,255,255,255,3662,1691,3662,1691,1,1
31,0,255,255,255,1791,1689,1791,1689,1,1
32,0,255,255,255,1606,1689,1606,1689,1,1
33,0,255,255,255,2822,1686,2822,1686,1,1
34,0,255,255,255,2476,1686,2476,1686,1,1
35,0,255,255,255,3803,1679,3803,1679,1,1
36,0,255,255,255,2040,1674,2040,1674,1,1
37,0,255,255,255,2172,1665,2172,1665,1,1
38,0,255,255,255,2930,1651,2930,1651,1,1
39,0,255,255,255,1785,1648,1785,1648,1,1
40,0,255,255,255,1495,1648,1495,1648,1,1
41,0,255,255,255,2599,1643,2599,1643,1,1
42,0,255,255,255,2374,1637,2374,1637,1,1
43,0,255,255,255,3401,1635,3401,1635,1,1
44,0,255,255,255,1528,1631,1528,1631,1,1
45,0,255,255,255,2143,1617,2143,1617,1,1
46,0,255,255,255,2048,1613,2048,1613,1,1
47,0,255,255,255,3049,1609,3049,1609,1,1
48,0,255,255,255,2586,1609,2586,1609,1,1
49,0,255,255,255,2798,1608,2798,1608,1,1
50,0,255,255,255,1442,1608,1442,1608,1,1
51,0,255,255,255,2415,1595,2415,1595,1,1
52,0,255,255,255,3671,1596,3671,1596,1,1
53,0,255,255,255,2717,1594,2717,1594,1,1
54,0,255,255,255,1648,1587,1648,1587,1,1
55,0,255,255,255,1311,1572,1311,1572,1,1
56,0,255,255,255,3278,1567,3278,1567,1,1
57,0,255,255,255,2305,1563,2305,1563,1,1
58,0,255,255,255,2283,1561,2283,1561,1,1
59,0,255,255,255,3058,1561,3058,1561,1,1
60,0,255,255,255,2099,1553,2099,1553,1,1
61,0,255,255,255,2029,1549,2029,1549,1,1
62,0,255,255,255,2397,1543,2397,1543,1,1
63,0,255,255,255,2588,1539,2588,1539,1,1
64,0,255,255,255,2543,1538,2543,1538,1,1
65,0,255,255,255,3084,1533,3084,1533,1,1
66,0,255,255,255,1183,1528,1183,1528,1,1
67,0,255,255,255,3738,1527,3738,1527,1,1
68,0,255,255,255,2483,1523,2483,1523,1,1
69,0,255,255,255,1872,1507,1872,1507,1,1
70,0,255,255,255,2222,1503,2222,1503,1,1
71,0,255,255,255,2656,1500,2656,1500,1,1
72,0,255,255,255,1994,1499,1994,1499,1,1
73,0,255,255,255,3866,1497,3866,1497,1,1
74,0,255,255,255,2750,1485,2750,1485,1,1
75,0,255,255,255,3339,1482,3339,1482,1,1
76,0,255,255,255,2551,1482,2551,1482,1,1
77,0,255,255,255,446,1479,446,1479,1,1
78,0,255,255,255,1984,1478,1984,1478,1,1
79,0,255,255,255,3914,1468,3914,1468,1,1
80,0,255,255,255,3647,1468,3647,1468,1,1
81,0,255,255,255,2326,1468,2326,1468,1,1
82,0,255,255,255,2141,1467,2141,1467,1,1
83,0,255,255,255,2017,1467,2017,1467,1,1
84,0,255,255,255,1999,1467,1999,1467,1,1
85,0,255,255,255,1304,1466,1304,1466,1,1
86,0,255,255,255,2990,1462,2990,1462,1,1
87,0,255,255,255,2243,1461,2243,1461,1,1
88,0,255,255,255,3511,1459,3511,1459,1,1
89,0,255,255,255,2739,1456,2739,1456,1,1
90,0,255,255,255,2004,1450,2004,1450,1,1
91,0,255,255,255,2542,1449,2542,1449,1,1
92,0,255,255,255,1338,1448,1338,1448,1,1
93,0,255,255,255,1115,1447,1115,1447,1,1
94,0,255,255,255,415,1446,415,1446,1,1
95,0,255,255,255,1278,1445,1278,1445,1,1
96,0,255,255,255,2461,1444,2461,1444,1,1
97,0,255,255,255,1840,1443,1840,1443,1,1
98,0,255,255,255,1218,1441,1218,1441,1,1
99,0,255,255,255,2243,1439,2243,1439,1,1
100,0,255,255,255,2052,1438,2052,1438,1,1
101,0,255,255,255,3729,1437,3729,1437,1,1
102,0,255,255,255,1405,1437,1405,1437,1,1
103,0,255,255,255,1421,1433,1421,1433,1,1
104,0,255,255,255,2105,1429,2105,1429,1,1
105,0,255,255,255,1188,1428,1188,1428,1,1
106,0,255,255,255,2271,1426,2271,1426,1,1
107,0,255,255,255,2131,1419,2131,1419,1,1
108,0,255,255,255,2241,1415,2241,1415,1,1
