 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,843,2263,843,2263,1,1
2,0,255,255,255,781,2250,781,2250,1,1
3,0,255,255,255,817,2238,817,2238,1,1
4,0,255,255,255,363,2224,363,2224,1,1
5,0,255,255,255,592,2187,592,2187,1,1
6,0,255,255,255,839,2151,839,2151,1,1
7,0,255,255,255,580,2145,580,2145,1,1
8,0,255,255,255,821,2098,821,2098,1,1
9,0,255,255,255,436,2073,436,2073,1,1
10,0,255,255,255,933,2069,933,2069,1,1
11,0,255,255,255,1019,2056,1019,2056,1,1
12,0,255,255,255,1048,2044,1048,2044,1,1
13,0,255,255,255,760,1991,760,1991,1,1
14,0,255,255,255,991,1935,991,1935,1,1
15,0,255,255,255,331,1933,331,1933,1,1
16,0,255,255,255,606,1930,606,1930,1,1
17,0,255,255,255,1014,1921,1014,1921,1,1
18,0,255,255,255,588,1913,588,1913,1,1
19,0,255,255,255,915,1892,915,1892,1,1
20,0,255,255,255,658,1880,658,1880,1,1
21,0,255,255,255,662,1861,662,1861,1,1
22,0,255,255,255,1197,1860,1197,1860,1,1
23,0,255,255,255,999,1860,999,1860,1,1
24,0,255,255,255,520,1858,520,1858,1,1
25,0,255,255,255,1181,1837,1181,1837,1,1
26,0,255,255,255,908,1837,908,1837,1,1
27,0,255,255,255,1088,1836,1088,1836,1,1
28,0,255,255,255,1061,1830,1061,1830,1,1
29,0,255,255,255,939,1830,939,1830,1,1
30,0,255,255,255,826,1800,826,1800,1,1
31,0,255,255,255,939,1794,939,1794,1,1
32,0,255,255,255,902,1793,902,1793,1,1
33,0,255,255,255,962,1791,962,1791,1,1
34,0,255,255,255,553,1791,553,1791,1,1
35,0,255,255,255,388,1788,388,1788,1,1
36,0,255,255,255,1114,1772,1114,1772,1,1
37,0,255,255,255,784,1761,784,1761,1,1
38,0,255,255,255,894,1746,894,1746,1,1
39,0,255,255,255,1195,1733,1195,1733,1,1
40,0,255,255,255,747,1724,747,1724,1,1
41,0,255,255,255,595,1723,595,1723,1,1
42,0,255,255,255,1166,1712,1166,1712,1,1
43,0,255,255,255,1027,1703,1027,1703,1,1
44,0,255,255,255,1234,1701,1234,1701,1,1
45,0,255,255,255,926,1694,926,1694,1,1
46,0,255,255,255,945,1692,945,1692,1,1
47,0,255,255,255,1135,1682,1135,1682,1,1
48,0,255,255,255,1160,1681,1160,1681,1,1
49,0,255,255,255,1061,1681,1061,1681,1,1
50,0,255,255,255,1282,1675,1282,1675,1,1
51,0,255,255,255,806,1671,806,1671,1,1
52,0,255,255,255,734,1666,734,1666,1,1
53,0,255,255,255,969,1664,969,1664,1,1
54,0,255,255,255,1155,1660,1155,1660,1,1
55,0,255,255,255,1089,1654,1089,1654,1,1
56,0,255,255,255,934,1641,934,1641,1,1
57,0,255,255,255,1178,1637,1178,1637,1,1
58,0,255,255,255,1044,1636,1044,1636,1,1
59,0,255,255,255,1802,1635,1802,1635,1,1
60,0,255,255,255,959,1633,959,1633,1,1
61,0,255,255,255,917,1632,917,1632,1,1
62,0,255,255,255,1225,1628,1225,1628,1,1
63,0,255,255,255,1072,1627,1072,1627,1,1
64,0,255,255,255,1257,1618,1257,1618,1,1
65,0,255,255,255,697,1616,697,1616,1,1
66,0,255,255,255,810,1610,810,1610,1,1
67,0,255,255,255,886,1609,886,1609,1,1
68,0,255,255,255,862,1605,862,1605,1,1
69,0,255,255,255,544,1604,544,1604,1,1
70,0,255,255,255,1211,1589,1211,1589,1,1
71,0,255,255,255,1254,1587,1254,1587,1,1
72,0,255,255,255,787,1587,787,1587,1,1
73,0,255,255,255,1917,1586,1917,1586,1,1
74,0,255,255,255,320,1579,320,1579,1,1
