 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,5790,1887,5790,1887,1,1
2,0,255,255,255,5705,1828,5705,1828,1,1
3,0,255,255,255,5658,1828,5658,1828,1,1
4,0,255,255,255,5643,1813,5643,1813,1,1
5,0,255,255,255,5735,1808,5735,1808,1,1
6,0,255,255,255,5790,1803,5790,1803,1,1
7,0,255,255,255,5687,1787,5687,1787,1,1
8,0,255,255,255,5723,1786,5723,1786,1,1
9,0,255,255,255,5712,1782,5712,1782,1,1
10,0,255,255,255,5757,1783,5757,1783,1,1
11,0,255,255,255,5681,1777,5681,1777,1,1
12,0,255,255,255,5615,1764,5615,1764,1,1
13,0,255,255,255,5802,1759,5802,1759,1,1
14,0,255,255,255,5663,1759,5663,1759,1,1
15,0,255,255,255,5706,1724,5706,1724,1,1
16,0,255,255,255,5755,1713,5755,1713,1,1
17,0,255,255,255,5772,1695,5772,1695,1,1
18,0,255,255,255,5745,1690,5745,1690,1,1
19,0,255,255,255,5626,1690,5626,1690,1,1
20,0,255,255,255,5793,1666,5793,1666,1,1
21,0,255,255,255,5647,1664,5647,1664,1,1
22,0,255,255,255,5659,1660,5659,1660,1,1
23,0,255,255,255,5759,1658,5759,1658,1,1
24,0,255,255,255,5725,1656,5725,1656,1,1
25,0,255,255,255,5587,1649,5587,1649,1,1
26,0,255,255,255,5790,1644,5790,1644,1,1
27,0,255,255,255,5683,1616,5683,1616,1,1
28,0,255,255,255,5713,1587,5713,1587,1,1
29,0,255,255,255,5680,1555,5680,1555,1,1
30,0,255,255,255,2533,1466,2533,1466,1,1
31,0,255,255,255,3929,1432,3929,1432,1,1
32,0,255,255,255,2642,1416,2642,1416,1,1
33,0,255,255,255,4933,1394,4933,1394,1,1
34,0,255,255,255,3869,1392,3869,1392,1,1
35,0,255,255,255,4923,1381,4923,1381,1,1
36,0,255,255,255,4883,1373,4883,1373,1,1
37,0,255,255,255,4129,1370,4129,1370,1,1
38,0,255,255,255,4206,1363,4206,1363,1,1
39,0,255,255,255,4876,1362,4876,1362,1,1
40,0,255,255,255,4963,1359,4963,1359,1,1
41,0,255,255,255,3893,1357,3893,1357,1,1
42,0,255,255,255,2396,1335,2396,1335,1,1
43,0,255,255,255,4980,1310,4980,1310,1,1
44,0,255,255,255,5077,1292,5077,1292,1,1
45,0,255,255,255,3875,1288,3875,1288,1,1
46,0,255,255,255,4913,1285,4913,1285,1,1
47,0,255,255,255,4426,1280,4426,1280,1,1
48,0,255,255,255,3531,1269,3531,1269,1,1
49,0,255,255,255,3981,1252,3981,1252,1,1
50,0,255,255,255,4329,1236,4329,1236,1,1
51,0,255,255,255,3952,1233,3952,1233,1,1
52,0,255,255,255,5049,1225,5049,1225,1,1
53,0,255,255,255,2315,1213,2315,1213,1,1
54,0,255,255,255,3683,1189,3683,1189,1,1
55,0,255,255,255,3966,1188,3966,1188,1,1
56,0,255,255,255,3329,1179,3329,1179,1,1
57,0,255,255,255,3382,1171,3382,1171,1,1
58,0,255,255,255,3568,1170,3568,1170,1,1
59,0,255,255,255,3711,1168,3711,1168,1,1
60,0,255,255,255,4069,1163,4069,1163,1,1
61,0,255,255,255,4432,1157,4432,1157,1,1
62,0,255,255,255,4196,1152,4196,1152,1,1
63,0,255,255,255,4212,1147,4212,1147,1,1
64,0,255,255,255,4173,1135,4173,1135,1,1
65,0,255,255,255,3820,1133,3820,1133,1,1
66,0,255,255,255,3573,1127,3573,1127,1,1
67,0,255,255,255,3939,1124,3939,1124,1,1
68,0,255,255,255,3710,1119,3710,1119,1,1
69,0,255,255,255,3692,1118,3692,1118,1,1
70,0,255,255,255,3741,1116,3741,1116,1,1
71,0,255,255,255,4402,1114,4402,1114,1,1
72,0,255,255,255,3881,1113,3881,1113,1,1
73,0,255,255,255,3504,1109,3504,1109,1,1
74,0,255,255,255,3833,1107,3833,1107,1,1
75,0,255,255,255,4390,1098,4390,1098,1,1
76,0,255,255,255,3710,1098,3710,1098,1,1
77,0,255,255,255,3660,1092,3660,1092,1,1
78,0,255,255,255,3644,1091,3644,1091,1,1
79,0,255,255,255,3914,1088,3914,1088,1,1
80,0,255,255,255,3625,1086,3625,1086,1,1
81,0,255,255,255,3885,1082,3885,1082,1,1
82,0,255,255,255,3902,1079,3902,1079,1,1
83,0,255,255,255,3564,1079,3564,1079,1,1
84,0,255,255,255,3706,1069,3706,1069,1,1
85,0,255,255,255,3990,1064,3990,1064,1,1
86,0,255,255,255,3257,1062,3257,1062,1,1
87,0,255,255,255,3776,1061,3776,1061,1,1
88,0,255,255,255,3636,1057,3636,1057,1,1
89,0,255,255,255,4172,1056,4172,1056,1,1
90,0,255,255,255,3816,1056,3816,1056,1,1
91,0,255,255,255,3601,1055,3601,1055,1,1
92,0,255,255,255,3757,1053,3757,1053,1,1
93,0,255,255,255,3689,1046,3689,1046,1,1
94,0,255,255,255,3579,1046,3579,1046,1,1
95,0,255,255,255,3865,1042,3865,1042,1,1
96,0,255,255,255,3672,1042,3672,1042,1,1
97,0,255,255,255,3732,1039,3732,1039,1,1
98,0,255,255,255,3559,1038,3559,1038,1,1
99,0,255,255,255,3444,1038,3444,1038,1,1
100,0,255,255,255,3964,1032,3964,1032,1,1
101,0,255,255,255,4010,1028,4010,1028,1,1
102,0,255,255,255,3521,1027,3521,1027,1,1
103,0,255,255,255,3797,1026,3797,1026,1,1
104,0,255,255,255,4028,1025,4028,1025,1,1
105,0,255,255,255,3709,1025,3709,1025,1,1
106,0,255,255,255,3602,1024,3602,1024,1,1
107,0,255,255,255,3729,1022,3729,1022,1,1
108,0,255,255,255,2968,1015,2968,1015,1,1
109,0,255,255,255,3633,1014,3633,1014,1,1
110,0,255,255,255,3611,1013,3611,1013,1,1
111,0,255,255,255,3908,1011,3908,1011,1,1
112,0,255,255,255,3927,1009,3927,1009,1,1
113,0,255,255,255,3802,1006,3802,1006,1,1
114,0,255,255,255,3651,1005,3651,1005,1,1
115,0,255,255,255,3720,1004,3720,1004,1,1
116,0,255,255,255,3705,1004,3705,1004,1,1
117,0,255,255,255,2992,1002,2992,1002,1,1
118,0,255,255,255,3615,1000,3615,1000,1,1
119,0,255,255,255,3569,997,3569,997,1,1
120,0,255,255,255,3421,995,3421,995,1,1
121,0,255,255,255,3702,992,3702,992,1,1
122,0,255,255,255,3675,993,3675,993,1,1
123,0,255,255,255,3490,993,3490,993,1,1
124,0,255,255,255,3738,992,3738,992,1,1
125,0,255,255,255,3605,992,3605,992,1,1
126,0,255,255,255,3560,987,3560,987,1,1
127,0,255,255,255,3727,988,3727,988,1,1
128,0,255,255,255,2935,987,2935,987,1,1
129,0,255,255,255,3694,983,3694,983,1,1
130,0,255,255,255,3713,981,3713,981,1,1
131,0,255,255,255,3591,981,3591,981,1,1
132,0,255,255,255,3798,980,3798,980,1,1
133,0,255,255,255,3727,978,3727,978,1,1
134,0,255,255,255,3504,977,3504,977,1,1
135,0,255,255,255,3295,977,3295,977,1,1
136,0,255,255,255,3743,976,3743,976,1,1
137,0,255,255,255,3419,975,3419,975,1,1
138,0,255,255,255,3539,970,3539,970,1,1
139,0,255,255,255,3626,968,3626,968,1,1
140,0,255,255,255,3969,966,3969,966,1,1
141,0,255,255,255,3718,966,3718,966,1,1
142,0,255,255,255,4032,965,4032,965,1,1
143,0,255,255,255,3739,963,3739,963,1,1
144,0,255,255,255,3619,957,3619,957,1,1
145,0,255,255,255,3473,959,3473,959,1,1
146,0,255,255,255,3433,956,3433,956,1,1
147,0,255,255,255,4080,954,4080,954,1,1
148,0,255,255,255,3558,953,3558,953,1,1
149,0,255,255,255,3447,953,3447,953,1,1
150,0,255,255,255,3515,951,3515,951,1,1
151,0,255,255,255,3598,943,3598,943,1,1
152,0,255,255,255,3511,941,3511,941,1,1
153,0,255,255,255,3743,942,3743,942,1,1
154,0,255,255,255,3785,937,3785,937,1,1
155,0,255,255,255,3346,935,3346,935,1,1
156,0,255,255,255,3893,936,3893,936,1,1
157,0,255,255,255,3944,935,3944,935,1,1
158,0,255,255,255,3520,934,3520,934,1,1
159,0,255,255,255,2841,934,2841,934,1,1
