 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,951,2352,951,2352,1,1
2,0,255,255,255,1171,2247,1171,2247,1,1
3,0,255,255,255,1082,2228,1082,2228,1,1
4,0,255,255,255,1239,2177,1239,2177,1,1
5,0,255,255,255,610,2158,610,2158,1,1
6,0,255,255,255,1096,2138,1096,2138,1,1
7,0,255,255,255,1014,2124,1014,2124,1,1
8,0,255,255,255,3207,2097,3207,2097,1,1
9,0,255,255,255,1243,2090,1243,2090,1,1
10,0,255,255,255,3056,2079,3056,2079,1,1
11,0,255,255,255,1203,2074,1203,2074,1,1
12,0,255,255,255,1295,2036,1295,2036,1,1
13,0,255,255,255,1220,2036,1220,2036,1,1
14,0,255,255,255,1255,2029,1255,2029,1,1
15,0,255,255,255,1189,2022,1189,2022,1,1
16,0,255,255,255,708,2021,708,2021,1,1
17,0,255,255,255,996,2018,996,2018,1,1
18,0,255,255,255,1277,2017,1277,2017,1,1
19,0,255,255,255,1181,2005,1181,2005,1,1
20,0,255,255,255,1216,2003,1216,2003,1,1
21,0,255,255,255,1492,2002,1492,2002,1,1
22,0,255,255,255,1046,1982,1046,1982,1,1
23,0,255,255,255,1504,1975,1504,1975,1,1
24,0,255,255,255,992,1973,992,1973,1,1
25,0,255,255,255,1130,1967,1130,1967,1,1
26,0,255,255,255,1476,1961,1476,1961,1,1
27,0,255,255,255,1430,1961,1430,1961,1,1
28,0,255,255,255,1158,1957,1158,1957,1,1
29,0,255,255,255,1449,1953,1449,1953,1,1
30,0,255,255,255,1458,1936,1458,1936,1,1
31,0,255,255,255,985,1936,985,1936,1,1
32,0,255,255,255,686,1932,686,1932,1,1
33,0,255,255,255,1059,1923,1059,1923,1,1
34,0,255,255,255,1425,1921,1425,1921,1,1
35,0,255,255,255,1462,1908,1462,1908,1,1
36,0,255,255,255,1378,1907,1378,1907,1,1
37,0,255,255,255,858,1904,858,1904,1,1
38,0,255,255,255,1422,1897,1422,1897,1,1
39,0,255,255,255,702,1894,702,1894,1,1
40,0,255,255,255,1321,1892,1321,1892,1,1
41,0,255,255,255,650,1892,650,1892,1,1
42,0,255,255,255,3145,1890,3145,1890,1,1
43,0,255,255,255,1437,1888,1437,1888,1,1
44,0,255,255,255,1415,1884,1415,1884,1,1
45,0,255,255,255,1401,1883,1401,1883,1,1
46,0,255,255,255,1333,1879,1333,1879,1,1
47,0,255,255,255,1599,1870,1599,1870,1,1
48,0,255,255,255,1484,1869,1484,1869,1,1
49,0,255,255,255,3096,1868,3096,1868,1,1
50,0,255,255,255,2972,1868,2972,1868,1,1
51,0,255,255,255,865,1858,865,1858,1,1
52,0,255,255,255,1179,1850,1179,1850,1,1
53,0,255,255,255,1552,1849,1552,1849,1,1
54,0,255,255,255,2999,1843,2999,1843,1,1
55,0,255,255,255,1475,1842,1475,1842,1,1
56,0,255,255,255,1377,1842,1377,1842,1,1
57,0,255,255,255,1291,1839,1291,1839,1,1
58,0,255,255,255,1496,1837,1496,1837,1,1
59,0,255,255,255,1436,1837,1436,1837,1,1
60,0,255,255,255,2546,1836,2546,1836,1,1
61,0,255,255,255,1521,1836,1521,1836,1,1
62,0,255,255,255,1454,1831,1454,1831,1,1
63,0,255,255,255,1183,1824,1183,1824,1,1
64,0,255,255,255,2590,1821,2590,1821,1,1
65,0,255,255,255,931,1820,931,1820,1,1
66,0,255,255,255,1271,1812,1271,1812,1,1
67,0,255,255,255,1471,1810,1471,1810,1,1
