 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,874,2170,874,2170,1,1
2,0,255,255,255,912,2169,912,2169,1,1
3,0,255,255,255,976,2166,976,2166,1,1
4,0,255,255,255,2204,2117,2204,2117,1,1
5,0,255,255,255,1964,2104,1964,2104,1,1
6,0,255,255,255,2383,2072,2383,2072,1,1
7,0,255,255,255,1650,2041,1650,2041,1,1
8,0,255,255,255,2591,2038,2591,2038,1,1
9,0,255,255,255,1497,2030,1497,2030,1,1
10,0,255,255,255,832,2028,832,2028,1,1
11,0,255,255,255,1133,2023,1133,2023,1,1
12,0,255,255,255,1014,2022,1014,2022,1,1
13,0,255,255,255,1507,2016,1507,2016,1,1
14,0,255,255,255,889,1999,889,1999,1,1
15,0,255,255,255,1463,1992,1463,1992,1,1
16,0,255,255,255,2482,1982,2482,1982,1,1
17,0,255,255,255,1251,1976,1251,1976,1,1
18,0,255,255,255,2077,1959,2077,1959,1,1
19,0,255,255,255,1155,1954,1155,1954,1,1
20,0,255,255,255,1984,1939,1984,1939,1,1
21,0,255,255,255,943,1932,943,1932,1,1
22,0,255,255,255,1191,1924,1191,1924,1,1
23,0,255,255,255,2499,1917,2499,1917,1,1
24,0,255,255,255,2368,1917,2368,1917,1,1
25,0,255,255,255,2296,1913,2296,1913,1,1
26,0,255,255,255,2072,1912,2072,1912,1,1
27,0,255,255,255,2156,1907,2156,1907,1,1
28,0,255,255,255,3506,1906,3506,1906,1,1
29,0,255,255,255,1826,1904,1826,1904,1,1
30,0,255,255,255,2915,1903,2915,1903,1,1
31,0,255,255,255,2385,1900,2385,1900,1,1
32,0,255,255,255,2318,1895,2318,1895,1,1
33,0,255,255,255,2207,1888,2207,1888,1,1
34,0,255,255,255,876,1887,876,1887,1,1
35,0,255,255,255,2193,1885,2193,1885,1,1
36,0,255,255,255,1054,1885,1054,1885,1,1
37,0,255,255,255,2401,1873,2401,1873,1,1
38,0,255,255,255,1973,1871,1973,1871,1,1
39,0,255,255,255,2310,1868,2310,1868,1,1
40,0,255,255,255,526,1859,526,1859,1,1
41,0,255,255,255,637,1852,637,1852,1,1
42,0,255,255,255,1355,1845,1355,1845,1,1
43,0,255,255,255,2375,1839,2375,1839,1,1
44,0,255,255,255,2071,1839,2071,1839,1,1
45,0,255,255,255,1384,1838,1384,1838,1,1
46,0,255,255,255,912,1826,912,1826,1,1
47,0,255,255,255,2592,1807,2592,1807,1,1
48,0,255,255,255,2196,1807,2196,1807,1,1
49,0,255,255,255,1216,1807,1216,1807,1,1
50,0,255,255,255,2714,1801,2714,1801,1,1
51,0,255,255,255,1183,1801,1183,1801,1,1
52,0,255,255,255,505,1798,505,1798,1,1
53,0,255,255,255,2968,1795,2968,1795,1,1
54,0,255,255,255,1669,1793,1669,1793,1,1
55,0,255,255,255,3263,1787,3263,1787,1,1
56,0,255,255,255,2237,1784,2237,1784,1,1
57,0,255,255,255,1311,1784,1311,1784,1,1
58,0,255,255,255,2189,1781,2189,1781,1,1
59,0,255,255,255,1721,1774,1721,1774,1,1
60,0,255,255,255,1192,1774,1192,1774,1,1
61,0,255,255,255,3250,1772,3250,1772,1,1
62,0,255,255,255,1823,1772,1823,1772,1,1
63,0,255,255,255,866,1770,866,1770,1,1
64,0,255,255,255,3026,1769,3026,1769,1,1
65,0,255,255,255,816,1764,816,1764,1,1
66,0,255,255,255,1021,1762,1021,1762,1,1
67,0,255,255,255,1529,1758,1529,1758,1,1
68,0,255,255,255,2633,1756,2633,1756,1,1
69,0,255,255,255,3178,1754,3178,1754,1,1
70,0,255,255,255,3532,1753,3532,1753,1,1
71,0,255,255,255,2319,1743,2319,1743,1,1
72,0,255,255,255,1026,1741,1026,1741,1,1
73,0,255,255,255,586,1741,586,1741,1,1
74,0,255,255,255,1598,1737,1598,1737,1,1
75,0,255,255,255,936,1736,936,1736,1,1
76,0,255,255,255,907,1733,907,1733,1,1
77,0,255,255,255,1648,1732,1648,1732,1,1
78,0,255,255,255,1815,1730,1815,1730,1,1
79,0,255,255,255,536,1728,536,1728,1,1
80,0,255,255,255,423,1727,423,1727,1,1
81,0,255,255,255,1055,1726,1055,1726,1,1
82,0,255,255,255,1565,1723,1565,1723,1,1
83,0,255,255,255,1536,1719,1536,1719,1,1
84,0,255,255,255,1120,1716,1120,1716,1,1
85,0,255,255,255,2294,1715,2294,1715,1,1
86,0,255,255,255,583,1714,583,1714,1,1
87,0,255,255,255,2577,1708,2577,1708,1,1
88,0,255,255,255,2355,1708,2355,1708,1,1
89,0,255,255,255,1894,1696,1894,1696,1,1
90,0,255,255,255,813,1694,813,1694,1,1
91,0,255,255,255,3442,1693,3442,1693,1,1
92,0,255,255,255,1283,1688,1283,1688,1,1
93,0,255,255,255,759,1687,759,1687,1,1
94,0,255,255,255,1176,1686,1176,1686,1,1
95,0,255,255,255,2027,1680,2027,1680,1,1
96,0,255,255,255,782,1670,782,1670,1,1
