 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,2276,1542,2276,1542,1,1
2,0,255,255,255,1650,1438,1650,1438,1,1
3,0,255,255,255,711,1418,711,1418,1,1
4,0,255,255,255,1641,1406,1641,1406,1,1
5,0,255,255,255,1907,1399,1907,1399,1,1
6,0,255,255,255,2138,1387,2138,1387,1,1
7,0,255,255,255,1803,1378,1803,1378,1,1
8,0,255,255,255,1977,1371,1977,1371,1,1
9,0,255,255,255,2264,1358,2264,1358,1,1
10,0,255,255,255,2112,1345,2112,1345,1,1
11,0,255,255,255,2466,1337,2466,1337,1,1
12,0,255,255,255,1600,1334,1600,1334,1,1
13,0,255,255,255,1956,1323,1956,1323,1,1
14,0,255,255,255,2236,1319,2236,1319,1,1
15,0,255,255,255,2010,1310,2010,1310,1,1
16,0,255,255,255,712,1308,712,1308,1,1
17,0,255,255,255,1952,1306,1952,1306,1,1
18,0,255,255,255,1865,1305,1865,1305,1,1
19,0,255,255,255,662,1293,662,1293,1,1
20,0,255,255,255,1679,1286,1679,1286,1,1
21,0,255,255,255,1556,1271,1556,1271,1,1
22,0,255,255,255,2001,1267,2001,1267,1,1
23,0,255,255,255,1536,1266,1536,1266,1,1
24,0,255,255,255,329,1250,329,1250,1,1
25,0,255,255,255,1869,1244,1869,1244,1,1
26,0,255,255,255,1552,1220,1552,1220,1,1
27,0,255,255,255,1664,1214,1664,1214,1,1
28,0,255,255,255,496,1212,496,1212,1,1
29,0,255,255,255,1512,1205,1512,1205,1,1
30,0,255,255,255,1657,1203,1657,1203,1,1
31,0,255,255,255,636,1198,636,1198,1,1
32,0,255,255,255,820,1197,820,1197,1,1
33,0,255,255,255,605,1192,605,1192,1,1
34,0,255,255,255,1851,1191,1851,1191,1,1
35,0,255,255,255,1670,1186,1670,1186,1,1
36,0,255,255,255,1517,1186,1517,1186,1,1
37,0,255,255,255,1614,1172,1614,1172,1,1
38,0,255,255,255,719,1170,719,1170,1,1
39,0,255,255,255,817,1162,817,1162,1,1
40,0,255,255,255,2037,1160,2037,1160,1,1
41,0,255,255,255,1840,1160,1840,1160,1,1
42,0,255,255,255,1809,1160,1809,1160,1,1
43,0,255,255,255,1606,1151,1606,1151,1,1
44,0,255,255,255,737,1146,737,1146,1,1
45,0,255,255,255,1515,1138,1515,1138,1,1
46,0,255,255,255,669,1138,669,1138,1,1
47,0,255,255,255,1584,1137,1584,1137,1,1
48,0,255,255,255,823,1134,823,1134,1,1
49,0,255,255,255,1650,1132,1650,1132,1,1
50,0,255,255,255,2029,1117,2029,1117,1,1
51,0,255,255,255,567,1117,567,1117,1,1
