 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,787,1688,787,1688,1,1
2,0,255,255,255,747,1649,747,1649,1,1
3,0,255,255,255,756,1613,756,1613,1,1
4,0,255,255,255,727,1598,727,1598,1,1
5,0,255,255,255,704,1589,704,1589,1,1
6,0,255,255,255,756,1570,756,1570,1,1
7,0,255,255,255,783,1534,783,1534,1,1
8,0,255,255,255,812,1528,812,1528,1,1
9,0,255,255,255,759,1500,759,1500,1,1
10,0,255,255,255,814,1496,814,1496,1,1
11,0,255,255,255,634,1488,634,1488,1,1
12,0,255,255,255,366,1443,366,1443,1,1
13,0,255,255,255,920,1442,920,1442,1,1
14,0,255,255,255,681,1413,681,1413,1,1
15,0,255,255,255,868,1402,868,1402,1,1
16,0,255,255,255,1113,1399,1113,1399,1,1
17,0,255,255,255,1095,1399,1095,1399,1,1
18,0,255,255,255,1023,1398,1023,1398,1,1
19,0,255,255,255,1058,1396,1058,1396,1,1
20,0,255,255,255,768,1388,768,1388,1,1
21,0,255,255,255,943,1378,943,1378,1,1
22,0,255,255,255,968,1374,968,1374,1,1
23,0,255,255,255,1151,1373,1151,1373,1,1
24,0,255,255,255,1127,1372,1127,1372,1,1
25,0,255,255,255,481,1349,481,1349,1,1
26,0,255,255,255,1026,1348,1026,1348,1,1
27,0,255,255,255,1088,1347,1088,1347,1,1
28,0,255,255,255,1059,1330,1059,1330,1,1
29,0,255,255,255,941,1318,941,1318,1,1
30,0,255,255,255,297,1318,297,1318,1,1
31,0,255,255,255,1040,1317,1040,1317,1,1
32,0,255,255,255,786,1306,786,1306,1,1
33,0,255,255,255,873,1299,873,1299,1,1
34,0,255,255,255,694,1291,694,1291,1,1
35,0,255,255,255,781,1287,781,1287,1,1
36,0,255,255,255,1076,1285,1076,1285,1,1
37,0,255,255,255,1009,1278,1009,1278,1,1
38,0,255,255,255,824,1278,824,1278,1,1
39,0,255,255,255,290,1278,290,1278,1,1
40,0,255,255,255,762,1277,762,1277,1,1
41,0,255,255,255,1126,1271,1126,1271,1,1
42,0,255,255,255,710,1265,710,1265,1,1
43,0,255,255,255,766,1261,766,1261,1,1
44,0,255,255,255,900,1257,900,1257,1,1
45,0,255,255,255,744,1252,744,1252,1,1
46,0,255,255,255,918,1248,918,1248,1,1
47,0,255,255,255,694,1248,694,1248,1,1
48,0,255,255,255,1147,1246,1147,1246,1,1
49,0,255,255,255,1103,1245,1103,1245,1,1
50,0,255,255,255,765,1243,765,1243,1,1
51,0,255,255,255,652,1243,652,1243,1,1
52,0,255,255,255,976,1241,976,1241,1,1
53,0,255,255,255,841,1239,841,1239,1,1
54,0,255,255,255,992,1238,992,1238,1,1
55,0,255,255,255,1222,1234,1222,1234,1,1
56,0,255,255,255,671,1234,671,1234,1,1
57,0,255,255,255,1375,1233,1375,1233,1,1
58,0,255,255,255,1068,1233,1068,1233,1,1
59,0,255,255,255,897,1233,897,1233,1,1
60,0,255,255,255,1198,1229,1198,1229,1,1
61,0,255,255,255,917,1228,917,1228,1,1
62,0,255,255,255,493,1227,493,1227,1,1
63,0,255,255,255,960,1226,960,1226,1,1
64,0,255,255,255,1124,1223,1124,1223,1,1
65,0,255,255,255,876,1221,876,1221,1,1
66,0,255,255,255,935,1216,935,1216,1,1
67,0,255,255,255,902,1213,902,1213,1,1
68,0,255,255,255,1072,1214,1072,1214,1,1
69,0,255,255,255,655,1213,655,1213,1,1
70,0,255,255,255,892,1211,892,1211,1,1
71,0,255,255,255,1026,1209,1026,1209,1,1
72,0,255,255,255,914,1208,914,1208,1,1
73,0,255,255,255,614,1208,614,1208,1,1
74,0,255,255,255,1061,1205,1061,1205,1,1
75,0,255,255,255,868,1206,868,1206,1,1
76,0,255,255,255,1122,1204,1122,1204,1,1
77,0,255,255,255,1101,1203,1101,1203,1,1
78,0,255,255,255,1085,1200,1085,1200,1,1
79,0,255,255,255,1359,1201,1359,1201,1,1
80,0,255,255,255,768,1201,768,1201,1,1
81,0,255,255,255,1056,1200,1056,1200,1,1
82,0,255,255,255,710,1200,710,1200,1,1
83,0,255,255,255,1200,1197,1200,1197,1,1
84,0,255,255,255,1457,1196,1457,1196,1,1
85,0,255,255,255,930,1196,930,1196,1,1
86,0,255,255,255,1144,1195,1144,1195,1,1
87,0,255,255,255,979,1195,979,1195,1,1
88,0,255,255,255,873,1193,873,1193,1,1
89,0,255,255,255,1170,1190,1170,1190,1,1
90,0,255,255,255,822,1190,822,1190,1,1
91,0,255,255,255,795,1188,795,1188,1,1
92,0,255,255,255,1069,1186,1069,1186,1,1
93,0,255,255,255,1366,1181,1366,1181,1,1
94,0,255,255,255,888,1180,888,1180,1,1
95,0,255,255,255,350,1179,350,1179,1,1
96,0,255,255,255,1090,1178,1090,1178,1,1
97,0,255,255,255,750,1178,750,1178,1,1
98,0,255,255,255,1274,1176,1274,1176,1,1
99,0,255,255,255,962,1176,962,1176,1,1
100,0,255,255,255,1033,1172,1033,1172,1,1
101,0,255,255,255,1008,1172,1008,1172,1,1
102,0,255,255,255,716,1172,716,1172,1,1
103,0,255,255,255,1304,1170,1304,1170,1,1
104,0,255,255,255,797,1170,797,1170,1,1
105,0,255,255,255,1331,1169,1331,1169,1,1
106,0,255,255,255,980,1169,980,1169,1,1
107,0,255,255,255,1173,1165,1173,1165,1,1
108,0,255,255,255,691,1165,691,1165,1,1
109,0,255,255,255,1106,1163,1106,1163,1,1
110,0,255,255,255,1527,1156,1527,1156,1,1
111,0,255,255,255,901,1156,901,1156,1,1
