 ,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
1,0,255,255,255,324,2013,324,2013,1,1
2,0,255,255,255,230,1964,230,1964,1,1
3,0,255,255,255,363,1926,363,1926,1,1
4,0,255,255,255,321,1922,321,1922,1,1
5,0,255,255,255,638,1897,638,1897,1,1
6,0,255,255,255,304,1881,304,1881,1,1
7,0,255,255,255,393,1871,393,1871,1,1
8,0,255,255,255,415,1853,415,1853,1,1
9,0,255,255,255,397,1852,397,1852,1,1
10,0,255,255,255,260,1847,260,1847,1,1
11,0,255,255,255,445,1841,445,1841,1,1
12,0,255,255,255,571,1838,571,1838,1,1
13,0,255,255,255,376,1836,376,1836,1,1
14,0,255,255,255,295,1836,295,1836,1,1
15,0,255,255,255,410,1823,410,1823,1,1
16,0,255,255,255,392,1820,392,1820,1,1
17,0,255,255,255,155,1815,155,1815,1,1
18,0,255,255,255,252,1803,252,1803,1,1
19,0,255,255,255,419,1787,419,1787,1,1
20,0,255,255,255,290,1786,290,1786,1,1
21,0,255,255,255,894,1765,894,1765,1,1
22,0,255,255,255,450,1753,450,1753,1,1
23,0,255,255,255,419,1728,419,1728,1,1
24,0,255,255,255,280,1715,280,1715,1,1
25,0,255,255,255,502,1699,502,1699,1,1
26,0,255,255,255,436,1696,436,1696,1,1
27,0,255,255,255,525,1686,525,1686,1,1
28,0,255,255,255,418,1685,418,1685,1,1
29,0,255,255,255,1410,1668,1410,1668,1,1
30,0,255,255,255,348,1660,348,1660,1,1
31,0,255,255,255,188,1650,188,1650,1,1
32,0,255,255,255,817,1634,817,1634,1,1
33,0,255,255,255,412,1624,412,1624,1,1
34,0,255,255,255,592,1622,592,1622,1,1
35,0,255,255,255,349,1616,349,1616,1,1
36,0,255,255,255,1578,1519,1578,1519,1,1
37,0,255,255,255,1461,1434,1461,1434,1,1
38,0,255,255,255,1268,1380,1268,1380,1,1
39,0,255,255,255,1664,1379,1664,1379,1,1
40,0,255,255,255,1444,1367,1444,1367,1,1
41,0,255,255,255,1332,1365,1332,1365,1,1
42,0,255,255,255,615,1306,615,1306,1,1
43,0,255,255,255,1596,1303,1596,1303,1,1
44,0,255,255,255,1351,1300,1351,1300,1,1
45,0,255,255,255,1491,1287,1491,1287,1,1
46,0,255,255,255,585,1279,585,1279,1,1
47,0,255,255,255,1497,1256,1497,1256,1,1
48,0,255,255,255,1251,1245,1251,1245,1,1
49,0,255,255,255,1370,1233,1370,1233,1,1
50,0,255,255,255,1143,1232,1143,1232,1,1
51,0,255,255,255,1240,1227,1240,1227,1,1
52,0,255,255,255,1524,1198,1524,1198,1,1
53,0,255,255,255,1515,1174,1515,1174,1,1
54,0,255,255,255,1579,1140,1579,1140,1,1
55,0,255,255,255,1398,1128,1398,1128,1,1
56,0,255,255,255,1569,1124,1569,1124,1,1
57,0,255,255,255,1125,1123,1125,1123,1,1
58,0,255,255,255,1533,1118,1533,1118,1,1
59,0,255,255,255,463,1107,463,1107,1,1
60,0,255,255,255,395,1106,395,1106,1,1
61,0,255,255,255,1509,1102,1509,1102,1,1
62,0,255,255,255,1364,1100,1364,1100,1,1
63,0,255,255,255,1334,1080,1334,1080,1,1
64,0,255,255,255,191,1071,191,1071,1,1
65,0,255,255,255,1490,1053,1490,1053,1,1
66,0,255,255,255,207,1047,207,1047,1,1
67,0,255,255,255,418,1038,418,1038,1,1
68,0,255,255,255,1569,1031,1569,1031,1,1
69,0,255,255,255,1401,1024,1401,1024,1,1
70,0,255,255,255,1494,1023,1494,1023,1,1
71,0,255,255,255,1564,1005,1564,1005,1,1
72,0,255,255,255,1424,1005,1424,1005,1,1
73,0,255,255,255,1587,1004,1587,1004,1,1
74,0,255,255,255,1509,992,1509,992,1,1
75,0,255,255,255,1584,981,1584,981,1,1
76,0,255,255,255,1570,980,1570,980,1,1
77,0,255,255,255,1630,974,1630,974,1,1
78,0,255,255,255,1383,956,1383,956,1,1
79,0,255,255,255,1544,952,1544,952,1,1
80,0,255,255,255,2506,951,2506,951,1,1
81,0,255,255,255,1628,951,1628,951,1,1
82,0,255,255,255,1530,951,1530,951,1,1
83,0,255,255,255,1124,936,1124,936,1,1
84,0,255,255,255,1004,934,1004,934,1,1
85,0,255,255,255,1218,927,1218,927,1,1
86,0,255,255,255,2392,926,2392,926,1,1
87,0,255,255,255,1572,919,1572,919,1,1
88,0,255,255,255,1612,917,1612,917,1,1
89,0,255,255,255,1453,916,1453,916,1,1
90,0,255,255,255,1627,913,1627,913,1,1
91,0,255,255,255,1351,911,1351,911,1,1
92,0,255,255,255,1560,902,1560,902,1,1
93,0,255,255,255,1631,895,1631,895,1,1
94,0,255,255,255,1544,884,1544,884,1,1
95,0,255,255,255,1572,873,1572,873,1,1
96,0,255,255,255,1529,871,1529,871,1,1
97,0,255,255,255,2658,870,2658,870,1,1
98,0,255,255,255,1292,868,1292,868,1,1
99,0,255,255,255,1546,867,1546,867,1,1
100,0,255,255,255,1371,867,1371,867,1,1
101,0,255,255,255,2261,864,2261,864,1,1
102,0,255,255,255,1442,862,1442,862,1,1
103,0,255,255,255,2556,861,2556,861,1,1
